sm_id,location,provterr,latitude,longitude,latgroup,year,month,day,TotalDuration_s,DurationRec1_s,DurationRec2_s,InterpretedForBooms,InterpretedForPeents,SS,SR,RecStart,RecEnd,Lag_s,RecFolder
7720,Timmins,ON,48.25271,-81.58784,48,12:00:00 AM,12:00:00 AM,27,37795,33554,4241,n,y,9:11:00 PM,5:57:00 AM,8:11:00 PM,6:57:00 AM,7,48_ON_TimminsBurn_SM7720
7720,Timmins,ON,48.25271,-81.58784,48,12:00:00 AM,12:00:00 AM,31,37797,33554,4243,n,y,9:06:00 PM,6:02:00 AM,8:06:00 PM,7:02:00 AM,6,48_ON_TimminsBurn_SM7720
7720,Timmins,ON,48.25271,-81.58784,48,12:00:00 AM,12:00:00 AM,4,37796,33554,4242,n,y,9:00:00 PM,6:08:00 AM,8:00:00 PM,7:08:00 AM,6,48_ON_TimminsBurn_SM7720
7720,Timmins,ON,48.25271,-81.58784,48,12:00:00 AM,12:00:00 AM,8,37796,33554,4242,n,y,8:54:00 PM,6:13:00 AM,7:54:00 PM,7:13:00 AM,6,48_ON_TimminsBurn_SM7720
7720,Timmins,ON,48.25271,-81.58784,48,12:00:00 AM,12:00:00 AM,12,37797,12:00:00 AM,4243,n,y,8:47:00 PM,6:19:00 AM,7:47:00 PM,7:19:00 AM,5,48_ON_TimminsBurn_SM7720
7720,Timmins,ON,48.25271,-81.58784,48,12:00:00 AM,12:00:00 AM,16,37796,33554,4242,n,y,8:40:00 PM,6:24:00 AM,7:40:00 PM,7:24:00 AM,6,48_ON_TimminsBurn_SM7720
7720,Timmins,ON,48.25271,-81.58784,48,12:00:00 AM,12:00:00 AM,20,37796,33554,4242,n,y,8:33:00 PM,6:30:00 AM,7:33:00 PM,7:30:00 AM,6,48_ON_TimminsBurn_SM7720
7734,Gordon Crk,ON,50.571767,-87.892763,51,12:00:00 AM,12:00:00 AM,1,,,,x,x,9:55:00 PM,5:45:00 AM,,,,51_ON_GordonCrkBurn_SM7734
7734,Gordon Crk,ON,50.571767,-87.892763,51,12:00:00 AM,12:00:00 AM,5,,,,x,x,9:59:00 PM,5:42:00 AM,,,,51_ON_GordonCrkBurn_SM7734
7734,Gordon Crk,ON,50.571767,-87.892763,51,12:00:00 AM,12:00:00 AM,9,,,,x,x,10:02:00 PM,5:40:00 AM,,,,51_ON_GordonCrkBurn_SM7734
7734,Gordon Crk,ON,50.571767,-87.892763,51,12:00:00 AM,12:00:00 AM,13,35997,12:00:00 AM,2443,y,y,10:05:00 PM,5:39:00 AM,9:05:00 PM,6:39:00 AM,5,51_ON_GordonCrkBurn_SM7734
7734,Gordon Crk,ON,50.571767,-87.892763,51,12:00:00 AM,12:00:00 AM,17,35996,12:00:00 AM,2442,y,y,10:07:00 PM,5:39:00 AM,9:07:00 PM,6:39:00 AM,6,51_ON_GordonCrkBurn_SM7734
7734,Gordon Crk,ON,50.571767,-87.892763,51,12:00:00 AM,12:00:00 AM,21,35995,12:00:00 AM,2441,y,y,10:08:00 PM,5:40:00 AM,9:08:00 PM,6:40:00 AM,7,51_ON_GordonCrkBurn_SM7734
7734,Gordon Crk,ON,50.571767,-87.892763,51,12:00:00 AM,12:00:00 AM,25,35996,33554,2442,y,y,10:09:00 PM,5:41:00 AM,9:09:00 PM,6:41:00 AM,6,51_ON_GordonCrkBurn_SM7734
7734,Gordon Crk,ON,50.571767,-87.892763,51,12:00:00 AM,12:00:00 AM,29,35996,33554,2442,y,y,10:08:00 PM,5:43:00 AM,9:08:00 PM,6:43:00 AM,7,51_ON_GordonCrkBurn_SM7734
7734,Gordon Crk,ON,50.571767,-87.892763,51,12:00:00 AM,12:00:00 AM,3,35995,33554,2441,y,y,10:07:00 PM,5:46:00 AM,9:07:00 PM,6:46:00 AM,7,51_ON_GordonCrkBurn_SM7734
7734,Gordon Crk,ON,50.571767,-87.892763,51,12:00:00 AM,12:00:00 AM,7,35996,33554,2442,y,y,10:05:00 PM,5:50:00 AM,9:05:00 PM,6:50:00 AM,6,51_ON_GordonCrkBurn_SM7734
7734,Gordon Crk,ON,50.571767,-87.892763,51,12:00:00 AM,12:00:00 AM,11,35995,12:00:00 AM,2441,y,y,10:02:00 PM,5:54:00 AM,9:02:00 PM,6:54:00 AM,7,51_ON_GordonCrkBurn_SM7734
7734,Gordon Crk,ON,50.571767,-87.892763,51,12:00:00 AM,12:00:00 AM,15,35996,12:00:00 AM,2442,y,y,9:59:00 PM,5:58:00 AM,8:59:00 PM,6:58:00 AM,6,51_ON_GordonCrkBurn_SM7734
7734,Gordon Crk,ON,50.571767,-87.892763,51,12:00:00 AM,12:00:00 AM,19,35996,12:00:00 AM,2442,y,y,9:55:00 PM,6:03:00 AM,8:55:00 PM,7:03:00 AM,7,51_ON_GordonCrkBurn_SM7734
7734,Gordon Crk,ON,50.571767,-87.892763,51,12:00:00 AM,12:00:00 AM,23,35995,12:00:00 AM,2441,y,y,9:50:00 PM,6:08:00 AM,8:50:00 PM,7:08:00 AM,7,51_ON_GordonCrkBurn_SM7734
7734,Gordon Crk,ON,50.571767,-87.892763,51,12:00:00 AM,7,27,35995,33554,2441,n,y,9:45:00 PM,6:14:00 AM,8:45:00 PM,7:14:00 AM,7,51_ON_GordonCrkBurn_SM7734
7734,Gordon Crk,ON,50.571767,-87.892763,51,12:00:00 AM,12:00:00 AM,31,35996,33554,2442,n,y,9:39:00 PM,6:19:00 AM,8:39:00 PM,7:19:00 AM,7,51_ON_GordonCrkBurn_SM7734
7734,Gordon Crk,ON,50.571767,-87.892763,51,12:00:00 AM,12:00:00 AM,4,35994,33554,2440,n,y,9:33:00 PM,6:25:00 AM,8:33:00 PM,7:25:00 AM,8,51_ON_GordonCrkBurn_SM7734
7734,Gordon Crk,ON,50.571767,-87.892763,51,12:00:00 AM,12:00:00 AM,8,35994,33554,2440,n,y,9:26:00 PM,6:31:00 AM,8:26:00 PM,7:31:00 AM,8,51_ON_GordonCrkBurn_SM7734
7734,Gordon Crk,ON,50.571767,-87.892763,51,12:00:00 AM,12:00:00 AM,12,35994,12:00:00 AM,2440,n,y,9:19:00 PM,6:37:00 AM,8:19:00 PM,7:37:00 AM,8,51_ON_GordonCrkBurn_SM7734
7734,Gordon Crk,ON,50.571767,-87.892763,51,12:00:00 AM,8,16,35995,33554,2441,n,y,9:11:00 PM,6:44:00 AM,8:11:00 PM,7:44:00 AM,8,51_ON_GordonCrkBurn_SM7734
7734,Gordon Crk,ON,50.571767,-87.892763,51,12:00:00 AM,12:00:00 AM,20,35994,33554,2440,n,y,9:03:00 PM,6:50:00 AM,8:03:00 PM,7:50:00 AM,8,51_ON_GordonCrkBurn_SM7734
7734,Gordon Crk,ON,50.571767,-87.892763,51,12:00:00 AM,12:00:00 AM,24,35994,33554,2440,n,y,8:55:00 PM,6:56:00 AM,7:55:00 PM,7:56:00 AM,8,51_ON_GordonCrkBurn_SM7734
7734,Gordon Crk,ON,50.571767,-87.892763,51,12:00:00 AM,12:00:00 AM,28,35994,33554,2440,n,y,8:47:00 PM,7:02:00 AM,7:47:00 PM,8:02:00 AM,8,51_ON_GordonCrkBurn_SM7734
7755,Gordon Crk,ON,50.63108,-87.75551,51,12:00:00 AM,12:00:00 AM,17,32400,12:00:00 AM,,y,y,10:07:00 PM,5:39:00 AM,9:07:00 PM,6:39:00 AM,,51_ON_GordonCrkBurn_SM7755
7755,Gordon Crk,ON,50.63108,-87.75551,51,12:00:00 AM,12:00:00 AM,19,32400,12:00:00 AM,,y,y,10:08:00 PM,5:39:00 AM,9:08:00 PM,6:39:00 AM,,51_ON_GordonCrkBurn_SM7755
7755,Gordon Crk,ON,50.63108,-87.75551,51,12:00:00 AM,12:00:00 AM,21,32400,12:00:00 AM,,y,y,10:08:00 PM,5:40:00 AM,9:08:00 PM,6:40:00 AM,,51_ON_GordonCrkBurn_SM7755
7755,Gordon Crk,ON,50.63108,-87.75551,51,12:00:00 AM,12:00:00 AM,23,32400,12:00:00 AM,,y,y,10:08:00 PM,5:40:00 AM,9:08:00 PM,6:40:00 AM,,51_ON_GordonCrkBurn_SM7755
7755,Gordon Crk,ON,50.63108,-87.75551,51,12:00:00 AM,12:00:00 AM,25,32400,12:00:00 AM,,y,y,10:08:00 PM,5:41:00 AM,9:08:00 PM,6:41:00 AM,,51_ON_GordonCrkBurn_SM7755
7755,Gordon Crk,ON,50.63108,-87.75551,51,12:00:00 AM,12:00:00 AM,27,32400,32400,,y,y,10:08:00 PM,5:42:00 AM,9:08:00 PM,6:42:00 AM,,51_ON_GordonCrkBurn_SM7755
7755,Gordon Crk,ON,50.63108,-87.75551,51,12:00:00 AM,12:00:00 AM,29,32400,32400,,y,y,10:08:00 PM,5:43:00 AM,9:08:00 PM,6:43:00 AM,,51_ON_GordonCrkBurn_SM7755
7755,Gordon Crk,ON,50.63108,-87.75551,51,12:00:00 AM,12:00:00 AM,1,32400,32400,,y,y,10:08:00 PM,5:44:00 AM,9:08:00 PM,6:44:00 AM,,51_ON_GordonCrkBurn_SM7755
7755,Gordon Crk,ON,50.63108,-87.75551,51,2014,12:00:00 AM,3,32400,12:00:00 AM,,y,y,10:07:00 PM,5:46:00 AM,9:07:00 PM,6:46:00 AM,,51_ON_GordonCrkBurn_SM7755
7755,Gordon Crk,ON,50.63108,-87.75551,51,12:00:00 AM,12:00:00 AM,5,32400,12:00:00 AM,,y,y,10:06:00 PM,5:47:00 AM,9:06:00 PM,6:47:00 AM,,51_ON_GordonCrkBurn_SM7755
7755,Gordon Crk,ON,50.63108,-87.75551,51,12:00:00 AM,12:00:00 AM,7,32400,12:00:00 AM,,y,y,10:05:00 PM,5:49:00 AM,9:05:00 PM,6:49:00 AM,,51_ON_GordonCrkBurn_SM7755
7755,Gordon Crk,ON,50.63108,-87.75551,51,12:00:00 AM,12:00:00 AM,9,32400,12:00:00 AM,,y,y,10:04:00 PM,5:51:00 AM,9:04:00 PM,6:51:00 AM,,51_ON_GordonCrkBurn_SM7755
7755,Gordon Crk,ON,50.63108,-87.75551,51,12:00:00 AM,12:00:00 AM,11,32400,12:00:00 AM,,y,y,10:02:00 PM,5:53:00 AM,9:02:00 PM,6:53:00 AM,,51_ON_GordonCrkBurn_SM7755
7755,Gordon Crk,ON,50.63108,-87.75551,51,12:00:00 AM,12:00:00 AM,13,32400,32400,,y,y,10:01:00 PM,5:55:00 AM,9:01:00 PM,6:55:00 AM,,51_ON_GordonCrkBurn_SM7755
7755,Gordon Crk,ON,50.63108,-87.75551,51,12:00:00 AM,12:00:00 AM,15,32400,32400,,y,y,9:59:00 PM,5:58:00 AM,8:59:00 PM,6:58:00 AM,,51_ON_GordonCrkBurn_SM7755
7755,Gordon Crk,ON,50.63108,-87.75551,51,12:00:00 AM,12:00:00 AM,17,32400,32400,,y,y,9:57:00 PM,6:00:00 AM,8:57:00 PM,7:00:00 AM,,51_ON_GordonCrkBurn_SM7755
7755,Gordon Crk,ON,50.63108,-87.75551,51,12:00:00 AM,12:00:00 AM,19,32400,12:00:00 AM,,y,y,9:55:00 PM,6:03:00 AM,8:55:00 PM,7:03:00 AM,,51_ON_GordonCrkBurn_SM7755
7755,Gordon Crk,ON,50.63108,-87.75551,51,12:00:00 AM,12:00:00 AM,21,32400,32400,,y,y,9:52:00 PM,6:05:00 AM,8:52:00 PM,7:05:00 AM,,51_ON_GordonCrkBurn_SM7755
7755,Gordon Crk,ON,50.63108,-87.75551,51,12:00:00 AM,12:00:00 AM,23,32400,32400,,y,y,9:50:00 PM,6:08:00 AM,8:50:00 PM,7:08:00 AM,,51_ON_GordonCrkBurn_SM7755
7755,Gordon Crk,ON,50.63108,-87.75551,51,12:00:00 AM,12:00:00 AM,25,32400,32400,,n,y,9:47:00 PM,6:10:00 AM,8:47:00 PM,7:10:00 AM,,51_ON_GordonCrkBurn_SM7755
7755,Gordon Crk,ON,50.63108,-87.75551,51,12:00:00 AM,12:00:00 AM,27,32400,32400,,n,y,9:45:00 PM,6:13:00 AM,8:45:00 PM,7:13:00 AM,,51_ON_GordonCrkBurn_SM7755
7755,Gordon Crk,ON,50.63108,-87.75551,51,2014,12:00:00 AM,29,32400,12:00:00 AM,,n,y,9:42:00 PM,6:16:00 AM,8:42:00 PM,7:16:00 AM,,51_ON_GordonCrkBurn_SM7755
7758,Carp,ON,45.353701,-76.012284,45,12:00:00 AM,12:00:00 AM,1,,,,x,x,8:45:00 PM,5:20:00 AM,,,,45_ON_CarpRidge_SM7758
7758,Carp,ON,45.353701,-76.012284,45,12:00:00 AM,12:00:00 AM,5,,,,x,x,8:49:00 PM,5:18:00 AM,,,,45_ON_CarpRidge_SM7758
7758,Carp,ON,45.353701,-76.012284,45,12:00:00 AM,12:00:00 AM,9,37794,12:00:00 AM,4240,y,y,8:51:00 PM,5:17:00 AM,7:51:00 PM,6:17:00 AM,8,45_ON_CarpRidge_SM7758
7758,Carp,ON,45.353701,-76.012284,45,12:00:00 AM,12:00:00 AM,13,37794,12:00:00 AM,4240,y,y,8:54:00 PM,5:16:00 AM,7:54:00 PM,6:16:00 AM,8,45_ON_CarpRidge_SM7758
7758,Carp,ON,45.353701,-76.012284,45,12:00:00 AM,12:00:00 AM,17,37793,33554,4239,y,y,8:55:00 PM,5:16:00 AM,7:55:00 PM,6:16:00 AM,9,45_ON_CarpRidge_SM7758
7758,Carp,ON,45.353701,-76.012284,45,12:00:00 AM,12:00:00 AM,21,37795,33554,4241,y,y,8:57:00 PM,5:17:00 AM,7:57:00 PM,6:17:00 AM,7,45_ON_CarpRidge_SM7758
7758,Carp,ON,45.353701,-76.012284,45,12:00:00 AM,12:00:00 AM,25,37795,33554,4241,y,y,8:57:00 PM,5:18:00 AM,7:57:00 PM,6:18:00 AM,7,45_ON_CarpRidge_SM7758
7758,Carp,ON,45.353701,-76.012284,45,2014,12:00:00 AM,29,37794,12:00:00 AM,4240,y,y,8:57:00 PM,5:20:00 AM,7:57:00 PM,6:20:00 AM,8,45_ON_CarpRidge_SM7758
7758,Carp,ON,45.353701,-76.012284,45,12:00:00 AM,12:00:00 AM,3,37795,12:00:00 AM,4241,y,y,8:56:00 PM,5:22:00 AM,7:56:00 PM,6:22:00 AM,7,45_ON_CarpRidge_SM7758
7758,Carp,ON,45.353701,-76.012284,45,12:00:00 AM,12:00:00 AM,7,37795,12:00:00 AM,4241,y,y,8:55:00 PM,5:25:00 AM,7:55:00 PM,6:25:00 AM,7,45_ON_CarpRidge_SM7758
7758,Carp,ON,45.353701,-76.012284,45,12:00:00 AM,12:00:00 AM,11,37794,12:00:00 AM,4240,y,y,8:53:00 PM,5:28:00 AM,7:53:00 PM,6:28:00 AM,8,45_ON_CarpRidge_SM7758
7758,Carp,ON,45.353701,-76.012284,45,12:00:00 AM,12:00:00 AM,15,37795,12:00:00 AM,4241,y,y,8:50:00 PM,5:32:00 AM,7:50:00 PM,6:32:00 AM,7,45_ON_CarpRidge_SM7758
7758,Carp,ON,45.353701,-76.012284,45,12:00:00 AM,12:00:00 AM,19,37795,33554,4241,y,y,8:47:00 PM,5:36:00 AM,7:47:00 PM,6:36:00 AM,7,45_ON_CarpRidge_SM7758
7758,Carp,ON,45.353701,-76.012284,45,12:00:00 AM,12:00:00 AM,23,37795,33554,4241,y,y,8:43:00 PM,5:40:00 AM,7:43:00 PM,6:40:00 AM,7,45_ON_CarpRidge_SM7758
7758,Carp,ON,45.353701,-76.012284,45,12:00:00 AM,12:00:00 AM,27,37795,33554,4241,y,y,8:39:00 PM,5:44:00 AM,7:39:00 PM,6:44:00 AM,7,45_ON_CarpRidge_SM7758
7758,Carp,ON,45.353701,-76.012284,45,12:00:00 AM,12:00:00 AM,31,37797,12:00:00 AM,4243,y,y,8:34:00 PM,5:49:00 AM,7:34:00 PM,6:49:00 AM,5,45_ON_CarpRidge_SM7758
7758,Carp,ON,45.353701,-76.012284,45,12:00:00 AM,12:00:00 AM,1,33797,33554,4243,n,y,8:33:00 PM,5:50:00 AM,7:33:00 PM,6:50:00 AM,5,45_ON_CarpRidge_SM7758
7758,Carp,ON,45.353701,-76.012284,45,12:00:00 AM,12:00:00 AM,4,37797,33554,4243,n,y,8:29:00 PM,5:54:00 AM,7:29:00 PM,6:54:00 AM,5,45_ON_CarpRidge_SM7758
7758,Carp,ON,45.353701,-76.012284,45,12:00:00 AM,12:00:00 AM,5,37797,33554,4243,n,y,8:28:00 PM,5:55:00 AM,7:28:00 PM,6:55:00 AM,5,45_ON_CarpRidge_SM7758
7758,Carp,ON,45.353701,-76.012284,45,12:00:00 AM,12:00:00 AM,8,37797,33554,4243,n,y,8:24:00 PM,5:59:00 AM,7:24:00 PM,6:59:00 AM,6,45_ON_CarpRidge_SM7758
7758,Carp,ON,45.353701,-76.012284,45,2014,12:00:00 AM,12,37797,12:00:00 AM,4243,n,y,8:18:00 PM,6:03:00 AM,7:18:00 PM,7:03:00 AM,5,45_ON_CarpRidge_SM7758
7758,Carp,ON,45.353701,-76.012284,45,12:00:00 AM,12:00:00 AM,16,37797,12:00:00 AM,4243,n,y,8:11:00 PM,6:08:00 AM,7:11:00 PM,7:08:00 AM,5,45_ON_CarpRidge_SM7758
7758,Carp,ON,45.353701,-76.012284,45,12:00:00 AM,12:00:00 AM,20,37797,12:00:00 AM,4243,n,y,8:05:00 PM,6:13:00 AM,7:05:00 PM,7:13:00 AM,5,45_ON_CarpRidge_SM7758
8245,Schaffer Lake,SK,56.735,-103.615,57,12:00:00 AM,12:00:00 AM,1,30595,12:00:00 AM,8226,y,y,10:35:00 PM,5:11:00 AM,9:35:00 PM,6:11:00 AM,7,57_SK_SchafferLk_SM8245
8245,Schaffer Lake,SK,56.735,-103.615,57,12:00:00 AM,12:00:00 AM,5,30595,12:00:00 AM,8226,y,y,10:40:00 PM,5:07:00 AM,9:40:00 PM,6:07:00 AM,7,57_SK_SchafferLk_SM8245
8245,Schaffer Lake,SK,56.735,-103.615,57,12:00:00 AM,12:00:00 AM,9,30595,22369,8226,y,y,10:45:00 PM,5:04:00 AM,9:45:00 PM,6:04:00 AM,8,57_SK_SchafferLk_SM8245
8245,Schaffer Lake,SK,56.735,-103.615,57,12:00:00 AM,12:00:00 AM,13,30595,22369,8226,y,y,10:48:00 PM,5:03:00 AM,9:48:00 PM,6:03:00 AM,7,57_SK_SchafferLk_SM8245
8245,Schaffer Lake,SK,56.735,-103.615,57,12:00:00 AM,12:00:00 AM,17,30594,22369,8225,y,y,10:50:00 PM,5:02:00 AM,9:50:00 PM,6:02:00 AM,8,57_SK_SchafferLk_SM8245
8245,Schaffer Lake,SK,56.735,-103.615,57,12:00:00 AM,12:00:00 AM,21,30594,12:00:00 AM,8225,y,y,10:52:00 PM,5:03:00 AM,9:52:00 PM,6:03:00 AM,8,57_SK_SchafferLk_SM8245
8245,Schaffer Lake,SK,56.735,-103.615,57,12:00:00 AM,12:00:00 AM,25,30595,12:00:00 AM,8226,y,y,10:52:00 PM,5:04:00 AM,9:52:00 PM,6:04:00 AM,7,57_SK_SchafferLk_SM8245
8245,Schaffer Lake,SK,56.735,-103.615,57,12:00:00 AM,12:00:00 AM,29,30593,12:00:00 AM,8224,n,y,10:51:00 PM,5:07:00 AM,9:51:00 PM,6:07:00 AM,9,57_SK_SchafferLk_SM8245
8245,Schaffer Lake,SK,56.735,-103.615,57,12:00:00 AM,12:00:00 AM,3,,,,x,x,10:49:00 PM,5:10:00 AM,,,,57_SK_SchafferLk_SM8245
8245,Schaffer Lake,SK,56.735,-103.615,57,12:00:00 AM,12:00:00 AM,7,,,,x,x,10:46:00 PM,5:15:00 AM,,,,57_SK_SchafferLk_SM8245
8245,Schaffer Lake,SK,56.735,-103.615,57,12:00:00 AM,12:00:00 AM,11,,,,x,x,10:42:00 PM,5:21:00 AM,,,,57_SK_SchafferLk_SM8245
8245,Schaffer Lake,SK,56.735,-103.615,57,12:00:00 AM,12:00:00 AM,15,,,,x,x,10:37:00 PM,5:27:00 AM,,,,57_SK_SchafferLk_SM8245
8245,Schaffer Lake,SK,56.735,-103.615,57,12:00:00 AM,12:00:00 AM,19,,,,x,x,10:31:00 PM,5:33:00 AM,,,,57_SK_SchafferLk_SM8245
8245,Schaffer Lake,SK,56.735,-103.615,57,12:00:00 AM,12:00:00 AM,23,,,,x,x,10:25:00 PM,5:40:00 AM,,,,57_SK_SchafferLk_SM8245
8245,Schaffer Lake,SK,56.735,-103.615,57,12:00:00 AM,12:00:00 AM,27,,,,x,x,10:17:00 PM,5:48:00 AM,,,,57_SK_SchafferLk_SM8245
8245,Schaffer Lake,SK,56.735,-103.615,57,12:00:00 AM,12:00:00 AM,31,,,,x,x,10:10:00 PM,5:56:00 AM,,,,57_SK_SchafferLk_SM8245
8245,Schaffer Lake,SK,56.735,-103.615,57,12:00:00 AM,12:00:00 AM,4,,,,x,x,10:01:00 PM,6:04:00 AM,,,,57_SK_SchafferLk_SM8245
8245,Schaffer Lake,SK,56.735,-103.615,57,12:00:00 AM,12:00:00 AM,8,,,,x,x,9:52:00 PM,6:12:00 AM,,,,57_SK_SchafferLk_SM8245
8245,Schaffer Lake,SK,56.735,-103.615,57,12:00:00 AM,12:00:00 AM,12,,,,x,x,9:43:00 PM,6:20:00 AM,,,,57_SK_SchafferLk_SM8245
8245,Schaffer Lake,SK,56.735,-103.615,57,12:00:00 AM,12:00:00 AM,16,,,,x,x,9:34:00 PM,6:28:00 AM,,,,57_SK_SchafferLk_SM8245
8245,Schaffer Lake,SK,56.735,-103.615,57,12:00:00 AM,12:00:00 AM,20,,,,x,x,9:24:00 PM,6:36:00 AM,,,,57_SK_SchafferLk_SM8245
8246,Carp,ON,45.351989,-76.009884,45,12:00:00 AM,12:00:00 AM,1,,,,x,x,8:45:00 PM,5:20:00 AM,,,,45_ON_CarpRidge_SM8246
8246,Carp,ON,45.351989,-76.009884,45,12:00:00 AM,12:00:00 AM,5,,,,x,x,8:49:00 PM,5:18:00 AM,,,,45_ON_CarpRidge_SM8246
8246,Carp,ON,45.351989,-76.009884,45,12:00:00 AM,12:00:00 AM,9,37795,33554,4241,y,y,8:51:00 PM,5:17:00 AM,7:51:00 PM,6:17:00 AM,7,45_ON_CarpRidge_SM8246
8246,Carp,ON,45.351989,-76.009884,45,12:00:00 AM,12:00:00 AM,13,37794,33554,4240,y,y,8:54:00 PM,5:16:00 AM,7:54:00 PM,6:16:00 AM,8,45_ON_CarpRidge_SM8246
8246,Carp,ON,45.351989,-76.009884,45,12:00:00 AM,12:00:00 AM,17,37795,33554,4241,y,y,8:55:00 PM,5:16:00 AM,7:55:00 PM,6:16:00 AM,7,45_ON_CarpRidge_SM8246
8246,Carp,ON,45.351989,-76.009884,45,12:00:00 AM,12:00:00 AM,21,37795,12:00:00 AM,4241,y,y,8:57:00 PM,5:17:00 AM,7:57:00 PM,6:17:00 AM,7,45_ON_CarpRidge_SM8246
8246,Carp,ON,45.351989,-76.009884,45,12:00:00 AM,12:00:00 AM,25,37795,12:00:00 AM,4241,y,y,8:57:00 PM,5:18:00 AM,7:57:00 PM,6:18:00 AM,7,45_ON_CarpRidge_SM8246
8246,Carp,ON,45.351989,-76.009884,45,12:00:00 AM,12:00:00 AM,29,37794,12:00:00 AM,4240,y,y,8:57:00 PM,5:20:00 AM,7:57:00 PM,6:20:00 AM,8,45_ON_CarpRidge_SM8246
8246,Carp,ON,45.351989,-76.009884,45,12:00:00 AM,12:00:00 AM,3,37795,12:00:00 AM,4241,y,y,8:56:00 PM,5:22:00 AM,7:56:00 PM,6:22:00 AM,8,45_ON_CarpRidge_SM8246
8246,Carp,ON,45.351989,-76.009884,45,12:00:00 AM,12:00:00 AM,7,37795,33554,4241,y,y,8:55:00 PM,5:25:00 AM,7:55:00 PM,6:25:00 AM,7,45_ON_CarpRidge_SM8246
8246,Carp,ON,45.351989,-76.009884,45,12:00:00 AM,12:00:00 AM,11,37795,33554,4241,y,y,8:53:00 PM,5:28:00 AM,7:53:00 PM,6:28:00 AM,7,45_ON_CarpRidge_SM8246
8246,Carp,ON,45.351989,-76.009884,45,12:00:00 AM,12:00:00 AM,15,37795,33554,4241,y,y,8:50:00 PM,5:32:00 AM,7:50:00 PM,6:32:00 AM,7,45_ON_CarpRidge_SM8246
8246,Carp,ON,45.351989,-76.009884,45,12:00:00 AM,12:00:00 AM,19,37795,33554,4241,y,y,8:47:00 PM,5:36:00 AM,7:47:00 PM,6:36:00 AM,7,45_ON_CarpRidge_SM8246
8246,Carp,ON,45.351989,-76.009884,45,12:00:00 AM,12:00:00 AM,23,37795,12:00:00 AM,4241,y,y,8:43:00 PM,5:40:00 AM,7:43:00 PM,6:40:00 AM,7,45_ON_CarpRidge_SM8246
8246,Carp,ON,45.351989,-76.009884,45,12:00:00 AM,12:00:00 AM,27,37795,33554,4241,n,y,8:39:00 PM,5:44:00 AM,7:39:00 PM,6:44:00 AM,7,45_ON_CarpRidge_SM8246
8246,Carp,ON,45.351989,-76.009884,45,12:00:00 AM,12:00:00 AM,31,37795,33554,4241,n,y,8:34:00 PM,5:49:00 AM,7:34:00 PM,6:49:00 AM,7,45_ON_CarpRidge_SM8246
8246,Carp,ON,45.351989,-76.009884,45,12:00:00 AM,12:00:00 AM,4,37794,33554,4240,n,y,8:29:00 PM,5:54:00 AM,7:29:00 PM,6:54:00 AM,8,45_ON_CarpRidge_SM8246
8246,Carp,ON,45.351989,-76.009884,45,12:00:00 AM,12:00:00 AM,5,37794,33554,4240,n,y,8:28:00 PM,5:55:00 AM,7:28:00 PM,6:55:00 AM,8,45_ON_CarpRidge_SM8246
8246,Carp,ON,45.351989,-76.009884,45,12:00:00 AM,12:00:00 AM,8,37794,12:00:00 AM,4240,n,y,8:24:00 PM,5:59:00 AM,7:24:00 PM,6:59:00 AM,8,45_ON_CarpRidge_SM8246
8246,Carp,ON,45.351989,-76.009884,45,12:00:00 AM,12:00:00 AM,12,37794,12:00:00 AM,4240,n,y,8:18:00 PM,6:03:00 AM,7:18:00 PM,7:03:00 AM,8,45_ON_CarpRidge_SM8246
8246,Carp,ON,45.351989,-76.009884,45,12:00:00 AM,12:00:00 AM,16,37795,12:00:00 AM,4241,n,y,8:11:00 PM,6:08:00 AM,7:11:00 PM,7:08:00 AM,7,45_ON_CarpRidge_SM8246
8246,Carp,ON,45.351989,-76.009884,45,12:00:00 AM,12:00:00 AM,20,37794,12:00:00 AM,4240,n,y,8:05:00 PM,6:13:00 AM,7:05:00 PM,7:13:00 AM,8,45_ON_CarpRidge_SM8246
