sm_id,location,year,month,day,day current format,,,,PreSS,ms0,SS,c1,n1,a1,nightcalc,a2,n2,c2,endCivil2SRstart,ms8,EndSRdaystart,SStoSRend
7755,Gordon Creek,2014,7,12:00:00 AM,,,,,9:05:00 PM,1:00:00 AM,10:05:00 PM,12:44:00 AM,1:05:00 AM,2:03:00 AM,12:04:00 AM,2:03:00 AM,1:05:00 AM,12:44:00 AM,5:49:00 AM,12:04:00 AM,5:53:00 AM,28320
7755,Gordon Creek,2014,7,12:00:00 AM,,,,,9:04:00 PM,1:00:00 AM,10:04:00 PM,12:44:00 AM,1:03:30 AM,2:06:00 AM,12:04:00 AM,2:06:00 AM,1:03:30 AM,12:44:00 AM,5:51:00 AM,12:04:00 AM,5:55:00 AM,28500
7755,Gordon Creek,2014,7,12:00:00 AM,,,,,9:02:00 PM,1:00:00 AM,10:02:00 PM,12:43:30 AM,1:03:00 AM,2:09:00 AM,12:04:00 AM,2:09:00 AM,1:03:00 AM,12:43:30 AM,5:53:00 AM,12:04:00 AM,5:57:00 AM,28740
7755,Gordon Creek,2014,7,12:00:00 AM,,,,,9:01:00 PM,1:00:00 AM,10:01:00 PM,12:43:00 AM,1:01:30 AM,2:12:30 AM,12:05:00 AM,2:12:30 AM,1:01:30 AM,12:43:00 AM,5:55:00 AM,12:04:00 AM,6:00:00 AM,28980
7755,Gordon Creek,2014,7,12:00:00 AM,,,,,8:59:00 PM,1:00:00 AM,9:59:00 PM,12:43:00 AM,1:01:00 AM,2:15:30 AM,12:04:00 AM,2:15:30 AM,1:01:00 AM,12:43:00 AM,5:58:00 AM,12:04:00 AM,6:02:00 AM,29220
7755,Gordon Creek,2014,7,12:00:00 AM,,,,,8:57:00 PM,1:00:00 AM,9:57:00 PM,12:42:30 AM,12:59:30 AM,1:50:00 AM,1:03:00 AM,1:50:00 AM,12:59:30 AM,12:42:30 AM,6:00:00 AM,12:04:00 AM,6:04:00 AM,29460
7755,Gordon Creek,2014,7,12:00:00 AM,,,,,8:55:00 PM,1:00:00 AM,9:55:00 PM,12:42:30 AM,12:58:30 AM,1:39:00 AM,1:32:00 AM,1:39:00 AM,12:58:30 AM,12:42:30 AM,6:03:00 AM,12:04:00 AM,6:07:00 AM,29760
7755,Gordon Creek,2014,7,12:00:00 AM,,,,,8:52:00 PM,1:00:00 AM,9:52:00 PM,12:42:00 AM,12:57:30 AM,1:31:30 AM,1:55:00 AM,1:31:30 AM,12:57:30 AM,12:42:00 AM,6:05:00 AM,12:04:00 AM,6:09:00 AM,30060
7755,Gordon Creek,2014,7,12:00:00 AM,,,,,8:50:00 PM,1:00:00 AM,9:50:00 PM,12:41:00 AM,12:57:00 AM,1:25:30 AM,2:15:00 AM,1:25:30 AM,12:57:00 AM,12:41:00 AM,6:08:00 AM,12:04:00 AM,6:12:00 AM,30360
7755,Gordon Creek,2014,7,12:00:00 AM,,,,,8:47:00 PM,1:00:00 AM,9:47:00 PM,12:40:30 AM,12:55:30 AM,1:21:30 AM,2:32:00 AM,1:21:30 AM,12:55:30 AM,12:40:30 AM,6:10:00 AM,12:04:00 AM,6:14:00 AM,30660
7755,Gordon Creek,2014,7,12:00:00 AM,,,,,8:45:00 PM,1:00:00 AM,9:45:00 PM,12:40:00 AM,12:54:30 AM,1:17:00 AM,2:49:00 AM,1:17:00 AM,12:54:30 AM,12:40:00 AM,6:13:00 AM,12:04:00 AM,6:17:00 AM,30960
7755,Gordon Creek,2014,7,12:00:00 AM,,,,,8:42:00 PM,1:00:00 AM,9:42:00 PM,12:40:00 AM,12:53:30 AM,1:13:30 AM,3:04:00 AM,1:13:30 AM,12:53:30 AM,12:40:00 AM,6:16:00 AM,12:04:00 AM,6:20:00 AM,31320
7620,Musselwhite,2014,6,12:00:00 AM,,,,,9:16:00 PM,1:00:00 AM,10:16:00 PM,12:47:30 AM,1:14:30 AM,1:42:30 AM,12:04:00 AM,1:42:30 AM,1:14:30 AM,12:47:30 AM,5:45:00 AM,12:04:00 AM,5:49:00 AM,27420
7620,Musselwhite,2014,6,12:00:00 AM,,,,,9:20:00 PM,1:00:00 AM,10:20:00 PM,12:49:00 AM,1:16:30 AM,1:35:30 AM,12:04:00 AM,1:35:30 AM,1:16:30 AM,12:49:00 AM,5:42:00 AM,12:04:00 AM,5:46:00 AM,27000
7620,Musselwhite,2014,6,12:00:00 AM,,,,,9:24:00 PM,1:00:00 AM,10:24:00 PM,12:49:30 AM,1:20:00 AM,1:28:30 AM,12:05:00 AM,1:28:30 AM,1:20:00 AM,12:49:30 AM,5:40:00 AM,12:05:00 AM,5:45:00 AM,26760
7620,Musselwhite,2014,6,12:00:00 AM,,,,,9:26:00 PM,1:00:00 AM,10:26:00 PM,12:50:00 AM,1:22:30 AM,1:24:00 AM,12:04:00 AM,1:24:00 AM,1:22:30 AM,12:50:00 AM,5:39:00 AM,12:05:00 AM,5:43:00 AM,26520
7620,Musselwhite,2014,6,12:00:00 AM,,,,,9:29:00 PM,1:00:00 AM,10:29:00 PM,12:50:30 AM,1:23:30 AM,1:21:00 AM,12:04:00 AM,1:21:00 AM,1:23:30 AM,12:50:30 AM,5:39:00 AM,12:05:00 AM,5:43:00 AM,26340
7620,Musselwhite,2014,6,12:00:00 AM,,,,,9:30:00 PM,1:00:00 AM,10:30:00 PM,12:50:00 AM,1:24:00 AM,1:20:30 AM,12:05:00 AM,1:20:30 AM,1:24:00 AM,12:50:00 AM,5:39:00 AM,12:05:00 AM,5:44:00 AM,26340
7620,Musselwhite,2014,6,12:00:00 AM,,,,,9:30:00 PM,1:00:00 AM,10:30:00 PM,12:50:00 AM,1:23:30 AM,1:21:30 AM,12:05:00 AM,1:21:30 AM,1:23:30 AM,12:50:00 AM,5:41:00 AM,12:05:00 AM,5:45:00 AM,26400
7620,Musselwhite,2014,6,12:00:00 AM,,,,,9:30:00 PM,1:00:00 AM,10:30:00 PM,12:50:00 AM,1:21:30 AM,1:25:00 AM,12:05:00 AM,1:25:00 AM,1:21:30 AM,12:50:00 AM,5:43:00 AM,12:05:00 AM,5:48:00 AM,26580
7620,Musselwhite,2014,7,12:00:00 AM,,,,,9:28:00 PM,1:00:00 AM,10:28:00 PM,12:49:30 AM,1:19:00 AM,1:30:30 AM,12:05:00 AM,1:30:30 AM,1:19:00 AM,12:49:30 AM,5:46:00 AM,12:05:00 AM,5:51:00 AM,26880
7620,Musselwhite,2014,7,12:00:00 AM,,,,,9:26:00 PM,1:00:00 AM,10:26:00 PM,12:49:00 AM,1:16:00 AM,1:37:00 AM,12:04:00 AM,1:37:00 AM,1:16:00 AM,12:49:00 AM,5:50:00 AM,12:04:00 AM,5:54:00 AM,27120
7620,Musselwhite,2014,7,12:00:00 AM,,,,,9:23:00 PM,1:00:00 AM,10:23:00 PM,12:48:00 AM,1:12:30 AM,1:45:00 AM,12:04:00 AM,1:45:00 AM,1:12:30 AM,12:48:00 AM,5:54:00 AM,12:04:00 AM,5:58:00 AM,27540
7620,Musselwhite,2014,7,12:00:00 AM,,,,,9:19:00 PM,1:00:00 AM,10:19:00 PM,12:47:00 AM,1:09:30 AM,1:53:30 AM,12:04:00 AM,1:53:30 AM,1:09:30 AM,12:47:00 AM,5:59:00 AM,12:04:00 AM,6:03:00 AM,28080
7620,Musselwhite,2014,7,12:00:00 AM,,,,,9:15:00 PM,1:00:00 AM,10:15:00 PM,12:45:00 AM,1:06:30 AM,2:03:00 AM,12:04:00 AM,2:03:00 AM,1:06:30 AM,12:45:00 AM,6:04:00 AM,12:04:00 AM,6:08:00 AM,28620
7620,Musselwhite,2014,7,12:00:00 AM,,,,,9:09:00 PM,1:00:00 AM,10:09:00 PM,12:44:30 AM,1:03:30 AM,2:12:30 AM,12:04:00 AM,2:12:30 AM,1:03:30 AM,12:44:30 AM,6:10:00 AM,12:04:00 AM,6:14:00 AM,29340
7620,Musselwhite,2014,7,12:00:00 AM,,,,,9:04:00 PM,1:00:00 AM,10:04:00 PM,12:43:00 AM,1:00:30 AM,1:49:30 AM,1:10:00 AM,1:49:30 AM,1:00:30 AM,12:43:00 AM,6:16:00 AM,12:04:00 AM,6:20:00 AM,30000
7620,Musselwhite,2014,7,12:00:00 AM,,,,,8:57:00 PM,1:00:00 AM,9:57:00 PM,12:42:30 AM,12:57:30 AM,1:29:00 AM,2:11:00 AM,1:29:00 AM,12:57:30 AM,12:42:30 AM,6:22:00 AM,12:04:00 AM,6:26:00 AM,30780
7620,Musselwhite,2014,8,12:00:00 AM,,,,,8:50:00 PM,1:00:00 AM,9:50:00 PM,12:41:30 AM,12:55:30 AM,1:18:00 AM,2:53:00 AM,1:18:00 AM,12:55:30 AM,12:41:30 AM,6:29:00 AM,12:04:00 AM,6:33:00 AM,31620
7620,Musselwhite,2014,8,12:00:00 AM,,,,,8:43:00 PM,1:00:00 AM,9:43:00 PM,12:40:00 AM,12:53:30 AM,1:10:00 AM,3:29:00 AM,1:10:00 AM,12:53:30 AM,12:40:00 AM,6:35:00 AM,12:04:00 AM,6:39:00 AM,32400
7620,Musselwhite,2014,8,12:00:00 AM,,,,,8:35:00 PM,1:00:00 AM,9:35:00 PM,12:39:30 AM,12:51:00 AM,1:04:30 AM,4:01:00 AM,1:04:30 AM,12:51:00 AM,12:39:30 AM,6:42:00 AM,12:04:00 AM,6:46:00 AM,33300
7620,Musselwhite,2014,8,12:00:00 AM,,,,,8:27:00 PM,1:00:00 AM,9:27:00 PM,12:39:00 AM,12:49:00 AM,1:00:30 AM,4:28:00 AM,1:00:30 AM,12:49:00 AM,12:39:00 AM,6:49:00 AM,12:03:00 AM,6:52:00 AM,34080
7620,Musselwhite,2014,8,12:00:00 AM,,,,,8:19:00 PM,1:00:00 AM,9:19:00 PM,12:37:00 AM,12:48:00 AM,12:56:30 AM,4:57:00 AM,12:56:30 AM,12:48:00 AM,12:37:00 AM,6:55:00 AM,12:03:00 AM,6:59:00 AM,34980
7699,Musselwhite,2014,6,12:00:00 AM,,,,,9:16:00 PM,1:00:00 AM,10:16:00 PM,12:47:30 AM,1:14:30 AM,1:42:30 AM,12:04:00 AM,1:42:30 AM,1:14:30 AM,12:47:30 AM,5:45:00 AM,12:04:00 AM,5:49:00 AM,27420
7699,Musselwhite,2014,6,12:00:00 AM,,,,,9:20:00 PM,1:00:00 AM,10:20:00 PM,12:49:00 AM,1:16:30 AM,1:35:30 AM,12:04:00 AM,1:35:30 AM,1:16:30 AM,12:49:00 AM,5:42:00 AM,12:04:00 AM,5:46:00 AM,27000
7699,Musselwhite,2014,6,12:00:00 AM,,,,,9:24:00 PM,1:00:00 AM,10:24:00 PM,12:49:30 AM,1:20:00 AM,1:28:30 AM,12:05:00 AM,1:28:30 AM,1:20:00 AM,12:49:30 AM,5:40:00 AM,12:05:00 AM,5:45:00 AM,26760
7699,Musselwhite,2014,6,12:00:00 AM,,,,,9:26:00 PM,1:00:00 AM,10:26:00 PM,12:50:00 AM,1:22:30 AM,1:24:00 AM,12:04:00 AM,1:24:00 AM,1:22:30 AM,12:50:00 AM,5:39:00 AM,12:05:00 AM,5:43:00 AM,26520
7699,Musselwhite,2014,6,12:00:00 AM,,,,,9:29:00 PM,1:00:00 AM,10:29:00 PM,12:50:30 AM,1:23:30 AM,1:21:00 AM,12:04:00 AM,1:21:00 AM,1:23:30 AM,12:50:30 AM,5:39:00 AM,12:05:00 AM,5:43:00 AM,26340
7699,Musselwhite,2014,6,12:00:00 AM,,,,,9:30:00 PM,1:00:00 AM,10:30:00 PM,12:50:30 AM,1:24:00 AM,1:20:30 AM,12:04:00 AM,1:20:30 AM,1:24:00 AM,12:50:30 AM,5:39:00 AM,12:05:00 AM,5:44:00 AM,26340
7699,Musselwhite,2014,6,12:00:00 AM,,,,,9:30:00 PM,1:00:00 AM,10:30:00 PM,12:50:30 AM,1:23:30 AM,1:21:30 AM,12:04:00 AM,1:21:30 AM,1:23:30 AM,12:50:30 AM,5:41:00 AM,12:05:00 AM,5:45:00 AM,26400
7699,Musselwhite,2014,6,12:00:00 AM,,,,,9:30:00 PM,1:00:00 AM,10:30:00 PM,12:50:00 AM,1:21:30 AM,1:25:00 AM,12:05:00 AM,1:25:00 AM,1:21:30 AM,12:50:00 AM,5:43:00 AM,12:05:00 AM,5:48:00 AM,26580
7699,Musselwhite,2014,7,12:00:00 AM,,,,,9:28:00 PM,1:00:00 AM,10:28:00 PM,12:49:30 AM,1:19:00 AM,1:30:30 AM,12:05:00 AM,1:30:30 AM,1:19:00 AM,12:49:30 AM,5:46:00 AM,12:05:00 AM,5:51:00 AM,26880
7699,Musselwhite,2014,7,12:00:00 AM,,,,,9:26:00 PM,1:00:00 AM,10:26:00 PM,12:49:00 AM,1:16:00 AM,1:37:00 AM,12:04:00 AM,1:37:00 AM,1:16:00 AM,12:49:00 AM,5:50:00 AM,12:04:00 AM,5:54:00 AM,27120
7699,Musselwhite,2014,7,12:00:00 AM,,,,,9:23:00 PM,1:00:00 AM,10:23:00 PM,12:48:00 AM,1:12:30 AM,1:45:00 AM,12:04:00 AM,1:45:00 AM,1:12:30 AM,12:48:00 AM,5:54:00 AM,12:04:00 AM,5:58:00 AM,27540
7699,Musselwhite,2014,7,12:00:00 AM,,,,,9:19:00 PM,1:00:00 AM,10:19:00 PM,12:47:00 AM,1:09:30 AM,1:53:30 AM,12:04:00 AM,1:53:30 AM,1:09:30 AM,12:47:00 AM,5:59:00 AM,12:04:00 AM,6:03:00 AM,28080
7699,Musselwhite,2014,7,12:00:00 AM,,,,,9:15:00 PM,1:00:00 AM,10:15:00 PM,12:45:00 AM,1:06:30 AM,2:03:00 AM,12:04:00 AM,2:03:00 AM,1:06:30 AM,12:45:00 AM,6:04:00 AM,12:04:00 AM,6:08:00 AM,28620
7699,Musselwhite,2014,7,12:00:00 AM,,,,,9:09:00 PM,1:00:00 AM,10:09:00 PM,12:44:30 AM,1:03:30 AM,2:12:30 AM,12:04:00 AM,2:12:30 AM,1:03:30 AM,12:44:30 AM,6:10:00 AM,12:04:00 AM,6:14:00 AM,29340
7699,Musselwhite,2014,7,12:00:00 AM,,,,,9:04:00 PM,1:00:00 AM,10:04:00 PM,12:43:00 AM,1:00:30 AM,1:49:30 AM,1:10:00 AM,1:49:30 AM,1:00:30 AM,12:43:00 AM,6:16:00 AM,12:04:00 AM,6:20:00 AM,30000
7699,Musselwhite,2014,7,12:00:00 AM,,,,,8:57:00 PM,1:00:00 AM,9:57:00 PM,12:42:30 AM,12:57:30 AM,1:29:00 AM,2:11:00 AM,1:29:00 AM,12:57:30 AM,12:42:30 AM,6:22:00 AM,12:04:00 AM,6:26:00 AM,30780
7699,Musselwhite,2014,8,12:00:00 AM,,,,,8:50:00 PM,1:00:00 AM,9:50:00 PM,12:41:30 AM,12:55:30 AM,1:18:00 AM,2:53:00 AM,1:18:00 AM,12:55:30 AM,12:41:30 AM,6:29:00 AM,12:04:00 AM,6:33:00 AM,31620
7699,Musselwhite,2014,8,12:00:00 AM,,,,,8:43:00 PM,1:00:00 AM,9:43:00 PM,12:40:00 AM,12:53:30 AM,1:10:00 AM,3:29:00 AM,1:10:00 AM,12:53:30 AM,12:40:00 AM,6:35:00 AM,12:04:00 AM,6:39:00 AM,32400
7699,Musselwhite,2014,8,12:00:00 AM,,,,,8:35:00 PM,1:00:00 AM,9:35:00 PM,12:39:30 AM,12:51:00 AM,1:04:30 AM,4:01:00 AM,1:04:30 AM,12:51:00 AM,12:39:30 AM,6:42:00 AM,12:04:00 AM,6:46:00 AM,33300
7699,Musselwhite,2014,8,12:00:00 AM,,,,,8:27:00 PM,1:00:00 AM,9:27:00 PM,12:39:00 AM,12:49:00 AM,1:00:30 AM,4:28:00 AM,1:00:30 AM,12:49:00 AM,12:39:00 AM,6:49:00 AM,12:03:00 AM,6:52:00 AM,34080
7699,Musselwhite,2014,8,12:00:00 AM,,,,,8:19:00 PM,1:00:00 AM,9:19:00 PM,12:37:00 AM,12:48:00 AM,12:56:30 AM,4:57:00 AM,12:56:30 AM,12:48:00 AM,12:37:00 AM,6:55:00 AM,12:03:00 AM,6:59:00 AM,34980
13512,Musselwhite,2014,6,12:00:00 AM,,,,,9:16:00 PM,1:00:00 AM,10:16:00 PM,12:47:30 AM,1:14:30 AM,1:42:30 AM,12:04:00 AM,1:42:30 AM,1:14:30 AM,12:47:30 AM,5:45:00 AM,12:04:00 AM,5:49:00 AM,27420
13512,Musselwhite,2014,6,12:00:00 AM,,,,,9:20:00 PM,1:00:00 AM,10:20:00 PM,12:49:00 AM,1:16:30 AM,1:35:30 AM,12:04:00 AM,1:35:30 AM,1:16:30 AM,12:49:00 AM,5:42:00 AM,12:04:00 AM,5:46:00 AM,27000
13512,Musselwhite,2014,6,12:00:00 AM,,,,,9:24:00 PM,1:00:00 AM,10:24:00 PM,12:49:30 AM,1:20:00 AM,1:28:30 AM,12:05:00 AM,1:28:30 AM,1:20:00 AM,12:49:30 AM,5:40:00 AM,12:05:00 AM,5:45:00 AM,26760
13512,Musselwhite,2014,6,12:00:00 AM,,,,,9:26:00 PM,1:00:00 AM,10:26:00 PM,12:50:00 AM,1:22:30 AM,1:24:00 AM,12:04:00 AM,1:24:00 AM,1:22:30 AM,12:50:00 AM,5:39:00 AM,12:05:00 AM,5:43:00 AM,26520
13512,Musselwhite,2014,6,12:00:00 AM,,,,,9:29:00 PM,1:00:00 AM,10:29:00 PM,12:50:30 AM,1:23:30 AM,1:21:00 AM,12:04:00 AM,1:21:00 AM,1:23:30 AM,12:50:30 AM,5:39:00 AM,12:05:00 AM,5:43:00 AM,26340
13512,Musselwhite,2014,6,12:00:00 AM,,,,,9:30:00 PM,1:00:00 AM,10:30:00 PM,12:50:30 AM,1:24:00 AM,1:20:30 AM,12:04:00 AM,1:20:30 AM,1:24:00 AM,12:50:30 AM,5:39:00 AM,12:05:00 AM,5:44:00 AM,26340
13512,Musselwhite,2014,6,12:00:00 AM,,,,,9:30:00 PM,1:00:00 AM,10:30:00 PM,12:50:30 AM,1:23:30 AM,1:21:30 AM,12:04:00 AM,1:21:30 AM,1:23:30 AM,12:50:30 AM,5:41:00 AM,12:05:00 AM,5:45:00 AM,26400
13512,Musselwhite,2014,6,12:00:00 AM,,,,,9:30:00 PM,1:00:00 AM,10:30:00 PM,12:50:00 AM,1:21:30 AM,1:25:00 AM,12:05:00 AM,1:25:00 AM,1:21:30 AM,12:50:00 AM,5:43:00 AM,12:05:00 AM,5:48:00 AM,26580
13512,Musselwhite,2014,7,12:00:00 AM,,,,,9:28:00 PM,1:00:00 AM,10:28:00 PM,12:49:30 AM,1:19:00 AM,1:30:30 AM,12:05:00 AM,1:30:30 AM,1:19:00 AM,12:49:30 AM,5:46:00 AM,12:05:00 AM,5:51:00 AM,26880
13512,Musselwhite,2014,7,12:00:00 AM,,,,,9:26:00 PM,1:00:00 AM,10:26:00 PM,12:49:00 AM,1:16:00 AM,1:37:00 AM,12:04:00 AM,1:37:00 AM,1:16:00 AM,12:49:00 AM,5:50:00 AM,12:04:00 AM,5:54:00 AM,27120
13512,Musselwhite,2014,7,12:00:00 AM,,,,,9:23:00 PM,1:00:00 AM,10:23:00 PM,12:48:00 AM,1:12:30 AM,1:45:00 AM,12:04:00 AM,1:45:00 AM,1:12:30 AM,12:48:00 AM,5:54:00 AM,12:04:00 AM,5:58:00 AM,27540
13512,Musselwhite,2014,7,12:00:00 AM,,,,,9:19:00 PM,1:00:00 AM,10:19:00 PM,12:47:00 AM,1:09:30 AM,1:53:30 AM,12:04:00 AM,1:53:30 AM,1:09:30 AM,12:47:00 AM,5:59:00 AM,12:04:00 AM,6:03:00 AM,28080
13512,Musselwhite,2014,7,12:00:00 AM,,,,,9:15:00 PM,1:00:00 AM,10:15:00 PM,12:45:00 AM,1:06:30 AM,2:03:00 AM,12:04:00 AM,2:03:00 AM,1:06:30 AM,12:45:00 AM,6:04:00 AM,12:04:00 AM,6:08:00 AM,28620
13512,Musselwhite,2014,7,12:00:00 AM,,,,,9:09:00 PM,1:00:00 AM,10:09:00 PM,12:44:30 AM,1:03:30 AM,2:12:30 AM,12:04:00 AM,2:12:30 AM,1:03:30 AM,12:44:30 AM,6:10:00 AM,12:04:00 AM,6:14:00 AM,29340
13512,Musselwhite,2014,7,12:00:00 AM,,,,,9:04:00 PM,1:00:00 AM,10:04:00 PM,12:43:00 AM,1:00:30 AM,1:49:30 AM,1:10:00 AM,1:49:30 AM,1:00:30 AM,12:43:00 AM,6:16:00 AM,12:04:00 AM,6:20:00 AM,30000
13512,Musselwhite,2014,7,12:00:00 AM,,,,,8:57:00 PM,1:00:00 AM,9:57:00 PM,12:42:30 AM,12:57:30 AM,1:29:00 AM,2:11:00 AM,1:29:00 AM,12:57:30 AM,12:42:30 AM,6:22:00 AM,12:04:00 AM,6:26:00 AM,30780
13512,Musselwhite,2014,8,12:00:00 AM,,,,,8:50:00 PM,1:00:00 AM,9:50:00 PM,12:41:30 AM,12:55:30 AM,1:18:00 AM,2:53:00 AM,1:18:00 AM,12:55:30 AM,12:41:30 AM,6:29:00 AM,12:04:00 AM,6:33:00 AM,31620
13512,Musselwhite,2014,8,12:00:00 AM,,,,,8:43:00 PM,1:00:00 AM,9:43:00 PM,12:40:00 AM,12:53:30 AM,1:10:00 AM,3:29:00 AM,1:10:00 AM,12:53:30 AM,12:40:00 AM,6:35:00 AM,12:04:00 AM,6:39:00 AM,32400
13512,Musselwhite,2014,8,12:00:00 AM,,,,,8:35:00 PM,1:00:00 AM,9:35:00 PM,12:39:30 AM,12:51:00 AM,1:04:30 AM,4:01:00 AM,1:04:30 AM,12:51:00 AM,12:39:30 AM,6:42:00 AM,12:04:00 AM,6:46:00 AM,33300
13512,Musselwhite,2014,8,12:00:00 AM,,,,,8:27:00 PM,1:00:00 AM,9:27:00 PM,12:39:00 AM,12:49:00 AM,1:00:30 AM,4:28:00 AM,1:00:30 AM,12:49:00 AM,12:39:00 AM,6:49:00 AM,12:03:00 AM,6:52:00 AM,34080
13512,Musselwhite,2014,8,12:00:00 AM,,,,,8:19:00 PM,1:00:00 AM,9:19:00 PM,12:37:00 AM,12:48:00 AM,12:56:30 AM,4:57:00 AM,12:56:30 AM,12:48:00 AM,12:37:00 AM,6:55:00 AM,12:03:00 AM,6:59:00 AM,34980
9990,PANPa,2014,6,12:00:00 AM,,,,,9:24:00 PM,1:00:00 AM,10:24:00 PM,1:21:00 AM,1:22:30 AM,1:25:00 AM,12:05:00 AM,1:25:00 AM,1:22:30 AM,1:21:00 AM,6:41:00 AM,12:05:00 AM,6:46:00 AM,30420
9990,PANPa,2014,6,12:00:00 AM,,,,,9:29:00 PM,1:00:00 AM,10:29:00 PM,1:21:30 AM,1:27:30 AM,1:15:30 AM,12:05:00 AM,1:15:30 AM,1:27:30 AM,1:21:30 AM,6:38:00 AM,12:05:00 AM,6:43:00 AM,29940
9990,PANPa,2014,6,12:00:00 AM,,,,,9:32:00 PM,1:00:00 AM,10:32:00 PM,1:22:30 AM,1:32:00 AM,1:07:30 AM,12:05:00 AM,1:07:30 AM,1:32:00 AM,1:22:30 AM,6:36:00 AM,12:05:00 AM,6:41:00 AM,29640
9990,PANPa,2014,6,12:00:00 AM,,,,,9:35:00 PM,1:00:00 AM,10:35:00 PM,1:23:00 AM,1:36:30 AM,1:00:30 AM,12:05:00 AM,1:00:30 AM,1:36:30 AM,1:23:00 AM,6:35:00 AM,12:05:00 AM,6:40:00 AM,29400
9990,PANPa,2014,6,12:00:00 AM,,,,,9:38:00 PM,1:00:00 AM,10:38:00 PM,1:23:00 AM,1:38:30 AM,12:56:30 AM,12:05:00 AM,12:56:30 AM,1:38:30 AM,1:23:00 AM,6:34:00 AM,12:05:00 AM,6:39:00 AM,29160
9990,PANPa,2014,6,12:00:00 AM,,,,,9:39:00 PM,1:00:00 AM,10:39:00 PM,1:23:00 AM,1:40:00 AM,12:55:00 AM,12:05:00 AM,12:55:00 AM,1:40:00 AM,1:23:00 AM,6:35:00 AM,12:05:00 AM,6:40:00 AM,29160
