sm_id,location,year,month,day,day current format,,,,PreSS,ms0,SS,c1,n1,a1,nightcalc,a2,n2,c2,endCivil2SRstart,ms8,EndSRdaystart,SStoSRend
9990,PANPa,2014,6,12:00:00 AM,,,,,9:39:00 PM,1:00:00 AM,10:39:00 PM,1:23:30 AM,1:38:00 AM,12:57:30 AM,12:04:00 AM,12:57:30 AM,1:38:00 AM,1:23:30 AM,6:37:00 AM,12:05:00 AM,6:41:00 AM,29220
9990,PANPa,2014,6,12:00:00 AM,,,,,9:39:00 PM,1:00:00 AM,10:39:00 PM,1:22:30 AM,1:35:00 AM,1:02:30 AM,12:05:00 AM,1:02:30 AM,1:35:00 AM,1:22:30 AM,6:39:00 AM,12:05:00 AM,6:44:00 AM,29400
9990,PANPa,2014,7,12:00:00 AM,,,,,9:37:00 PM,1:00:00 AM,10:37:00 PM,1:22:00 AM,1:31:00 AM,1:09:30 AM,12:05:00 AM,1:09:30 AM,1:31:00 AM,1:22:00 AM,6:42:00 AM,12:05:00 AM,6:47:00 AM,29700
9990,PANPa,2014,7,12:00:00 AM,,,,,9:35:00 PM,1:00:00 AM,10:35:00 PM,1:21:00 AM,1:26:30 AM,1:18:00 AM,12:05:00 AM,1:18:00 AM,1:26:30 AM,1:21:00 AM,6:46:00 AM,12:05:00 AM,6:51:00 AM,30060
9990,PANPa,2014,7,12:00:00 AM,,,,,9:31:00 PM,1:00:00 AM,10:31:00 PM,1:20:30 AM,1:21:30 AM,1:28:00 AM,12:04:00 AM,1:28:00 AM,1:21:30 AM,1:20:30 AM,6:51:00 AM,12:04:00 AM,6:55:00 AM,30480
9990,PANPa,2014,7,12:00:00 AM,,,,,9:27:00 PM,1:00:00 AM,10:27:00 PM,1:19:00 AM,1:17:00 AM,1:38:30 AM,12:04:00 AM,1:38:30 AM,1:17:00 AM,1:19:00 AM,6:56:00 AM,12:04:00 AM,7:00:00 AM,31020
9990,PANPa,2014,7,12:00:00 AM,,,,,9:22:00 PM,1:00:00 AM,10:22:00 PM,1:17:30 AM,1:12:30 AM,1:49:30 AM,12:05:00 AM,1:49:30 AM,1:12:30 AM,1:17:30 AM,7:01:00 AM,12:04:00 AM,7:06:00 AM,31680
9990,PANPa,2014,7,12:00:00 AM,,,,,9:17:00 PM,1:00:00 AM,10:17:00 PM,1:16:30 AM,1:08:00 AM,2:00:30 AM,12:05:00 AM,2:00:30 AM,1:08:00 AM,1:16:30 AM,7:07:00 AM,12:04:00 AM,7:12:00 AM,32340
9990,PANPa,2014,7,12:00:00 AM,,,,,9:11:00 PM,1:00:00 AM,10:11:00 PM,1:15:00 AM,1:05:00 AM,2:11:30 AM,12:04:00 AM,2:11:30 AM,1:05:00 AM,1:15:00 AM,7:14:00 AM,12:04:00 AM,7:18:00 AM,33060
9990,PANPa,2014,7,12:00:00 AM,,,,,9:04:00 PM,1:00:00 AM,10:04:00 PM,1:14:00 AM,1:01:30 AM,1:53:30 AM,1:02:00 AM,1:53:30 AM,1:01:30 AM,1:14:00 AM,7:20:00 AM,12:04:00 AM,7:24:00 AM,33840
9990,PANPa,2014,8,12:00:00 AM,,,,,8:57:00 PM,1:00:00 AM,9:57:00 PM,1:13:00 AM,12:58:30 AM,1:30:00 AM,2:11:00 AM,1:30:00 AM,12:58:30 AM,1:13:00 AM,7:27:00 AM,12:04:00 AM,7:31:00 AM,34680
9990,PANPa,2014,8,12:00:00 AM,,,,,8:49:00 PM,1:00:00 AM,9:49:00 PM,1:12:00 AM,12:55:30 AM,1:18:30 AM,2:57:00 AM,1:18:30 AM,12:55:30 AM,1:12:00 AM,7:34:00 AM,12:04:00 AM,7:38:00 AM,35580
9990,PANPa,2014,8,12:00:00 AM,,,,,8:41:00 PM,1:00:00 AM,9:41:00 PM,1:11:00 AM,12:53:30 AM,1:10:30 AM,3:34:00 AM,1:10:30 AM,12:53:30 AM,1:11:00 AM,7:41:00 AM,12:04:00 AM,7:45:00 AM,36480
9990,PANPa,2014,8,12:00:00 AM,,,,,8:33:00 PM,1:00:00 AM,9:33:00 PM,1:10:00 AM,12:51:00 AM,1:05:00 AM,4:07:00 AM,1:05:00 AM,12:51:00 AM,1:10:00 AM,7:48:00 AM,12:04:00 AM,7:52:00 AM,37380
9990,PANPa,2014,8,12:00:00 AM,,,,,8:24:00 PM,1:00:00 AM,9:24:00 PM,1:09:00 AM,12:49:30 AM,1:00:30 AM,4:37:00 AM,1:00:30 AM,12:49:30 AM,1:09:00 AM,7:55:00 AM,12:04:00 AM,7:59:00 AM,38340
9991,PANPb,2014,6,12:00:00 AM,,,,,9:28:00 PM,1:00:00 AM,10:28:00 PM,12:52:30 AM,1:30:30 AM,1:11:30 AM,12:05:00 AM,1:11:30 AM,1:30:30 AM,12:52:30 AM,5:37:00 AM,12:05:00 AM,5:42:00 AM,26340
9991,PANPb,2014,6,12:00:00 AM,,,,,9:33:00 PM,1:00:00 AM,10:33:00 PM,12:53:30 AM,1:38:00 AM,12:59:00 AM,12:04:00 AM,12:59:00 AM,1:38:00 AM,12:53:30 AM,5:34:00 AM,12:05:00 AM,5:38:00 AM,25800
9991,PANPb,2014,6,12:00:00 AM,,,,,9:37:00 PM,1:00:00 AM,10:37:00 PM,12:54:00 AM,1:45:00 AM,12:48:00 AM,12:05:00 AM,12:48:00 AM,1:45:00 AM,12:54:00 AM,5:31:00 AM,12:05:00 AM,5:36:00 AM,25440
9991,PANPb,2014,6,12:00:00 AM,,,,,9:40:00 PM,1:00:00 AM,10:40:00 PM,12:55:00 AM,1:52:30 AM,12:37:30 AM,12:05:00 AM,12:37:30 AM,1:52:30 AM,12:55:00 AM,5:30:00 AM,12:05:00 AM,5:35:00 AM,25200
9991,PANPb,2014,6,12:00:00 AM,,,,,9:42:00 PM,1:00:00 AM,10:42:00 PM,12:56:00 AM,1:58:00 AM,12:30:00 AM,12:05:00 AM,12:30:00 AM,1:58:00 AM,12:56:00 AM,5:30:00 AM,12:05:00 AM,5:35:00 AM,25080
9991,PANPb,2014,6,12:00:00 AM,,,,,9:43:00 PM,1:00:00 AM,10:43:00 PM,12:56:00 AM,2:00:00 AM,12:28:00 AM,12:04:00 AM,12:28:00 AM,2:00:00 AM,12:56:00 AM,5:30:00 AM,12:05:00 AM,5:35:00 AM,25020
9991,PANPb,2014,6,12:00:00 AM,,,,,9:43:00 PM,1:00:00 AM,10:43:00 PM,12:56:00 AM,1:56:30 AM,12:32:00 AM,12:05:00 AM,12:32:00 AM,1:56:30 AM,12:56:00 AM,5:32:00 AM,12:05:00 AM,5:37:00 AM,25140
9991,PANPb,2014,6,12:00:00 AM,,,,,9:43:00 PM,1:00:00 AM,10:43:00 PM,12:55:00 AM,1:50:00 AM,12:40:30 AM,12:05:00 AM,12:40:30 AM,1:50:00 AM,12:55:00 AM,5:34:00 AM,12:05:00 AM,5:39:00 AM,25260
9991,PANPb,2014,7,12:00:00 AM,,,,,9:41:00 PM,1:00:00 AM,10:41:00 PM,12:54:30 AM,1:42:30 AM,12:51:00 AM,12:05:00 AM,12:51:00 AM,1:42:30 AM,12:54:30 AM,5:37:00 AM,12:05:00 AM,5:42:00 AM,25560
9991,PANPb,2014,7,12:00:00 AM,,,,,9:39:00 PM,1:00:00 AM,10:39:00 PM,12:53:30 AM,1:35:30 AM,1:02:30 AM,12:04:00 AM,1:02:30 AM,1:35:30 AM,12:53:30 AM,5:42:00 AM,12:04:00 AM,5:46:00 AM,25860
9991,PANPb,2014,7,12:00:00 AM,,,,,9:35:00 PM,1:00:00 AM,10:35:00 PM,12:52:00 AM,1:29:00 AM,1:14:30 AM,12:05:00 AM,1:14:30 AM,1:29:00 AM,12:52:00 AM,5:46:00 AM,12:04:00 AM,5:51:00 AM,26400
9991,PANPb,2014,7,12:00:00 AM,,,,,9:31:00 PM,1:00:00 AM,10:31:00 PM,12:51:00 AM,1:22:30 AM,1:27:00 AM,12:04:00 AM,1:27:00 AM,1:22:30 AM,12:51:00 AM,5:52:00 AM,12:04:00 AM,5:56:00 AM,26940
9991,PANPb,2014,7,12:00:00 AM,,,,,9:26:00 PM,1:00:00 AM,10:26:00 PM,12:49:00 AM,1:17:00 AM,1:39:30 AM,12:05:00 AM,1:39:30 AM,1:17:00 AM,12:49:00 AM,5:57:00 AM,12:04:00 AM,6:02:00 AM,27600
9991,PANPb,2014,7,12:00:00 AM,,,,,9:20:00 PM,1:00:00 AM,10:20:00 PM,12:48:00 AM,1:12:30 AM,1:51:30 AM,12:04:00 AM,1:51:30 AM,1:12:30 AM,12:48:00 AM,6:04:00 AM,12:04:00 AM,6:08:00 AM,28320
9991,PANPb,2014,7,12:00:00 AM,,,,,9:14:00 PM,1:00:00 AM,10:14:00 PM,12:46:30 AM,1:08:00 AM,2:03:30 AM,12:05:00 AM,2:03:30 AM,1:08:00 AM,12:46:30 AM,6:10:00 AM,12:04:00 AM,6:15:00 AM,29100
9991,PANPb,2014,7,12:00:00 AM,,,,,9:07:00 PM,1:00:00 AM,10:07:00 PM,12:45:00 AM,1:04:30 AM,2:15:30 AM,12:04:00 AM,2:15:30 AM,1:04:30 AM,12:45:00 AM,6:17:00 AM,12:04:00 AM,6:21:00 AM,29880
9991,PANPb,2014,8,12:00:00 AM,,,,,9:00:00 PM,1:00:00 AM,10:00:00 PM,12:44:00 AM,1:00:30 AM,1:43:00 AM,1:33:00 AM,1:43:00 AM,1:00:30 AM,12:44:00 AM,6:24:00 AM,12:04:00 AM,6:28:00 AM,30720
9991,PANPb,2014,8,12:00:00 AM,,,,,8:52:00 PM,1:00:00 AM,9:52:00 PM,12:42:00 AM,12:58:30 AM,1:25:30 AM,2:31:00 AM,1:25:30 AM,12:58:30 AM,12:42:00 AM,6:31:00 AM,12:04:00 AM,6:35:00 AM,31620
9991,PANPb,2014,8,12:00:00 AM,,,,,8:43:00 PM,1:00:00 AM,9:43:00 PM,12:41:30 AM,12:55:30 AM,1:15:00 AM,3:15:00 AM,1:15:00 AM,12:55:30 AM,12:41:30 AM,6:38:00 AM,12:04:00 AM,6:42:00 AM,32580
9991,PANPb,2014,8,12:00:00 AM,,,,,8:35:00 PM,1:00:00 AM,9:35:00 PM,12:40:30 AM,12:53:30 AM,1:08:30 AM,3:50:00 AM,1:08:30 AM,12:53:30 AM,12:40:30 AM,6:46:00 AM,12:04:00 AM,6:50:00 AM,33540
9991,PANPb,2014,8,12:00:00 AM,,,,,8:26:00 PM,1:00:00 AM,9:26:00 PM,12:39:30 AM,12:51:30 AM,1:02:30 AM,4:24:00 AM,1:02:30 AM,12:51:30 AM,12:39:30 AM,6:53:00 AM,12:04:00 AM,6:57:00 AM,34500
8245,Schaffer Lake,2014,6,12:00:00 AM,,,,,9:35:00 PM,1:00:00 AM,10:35:00 PM,1:01:30 AM,2:16:30 AM,12:00:00 AM,12:00:00 AM,12:00:00 AM,2:16:30 AM,1:01:30 AM,5:11:00 AM,12:05:00 AM,5:16:00 AM,24060
8245,Schaffer Lake,2014,6,12:00:00 AM,,,,,9:40:00 PM,1:00:00 AM,10:40:00 PM,1:03:00 AM,2:10:30 AM,12:00:00 AM,12:00:00 AM,12:00:00 AM,2:10:30 AM,1:03:00 AM,5:07:00 AM,12:06:00 AM,5:13:00 AM,23580
8245,Schaffer Lake,2014,6,12:00:00 AM,,,,,9:45:00 PM,1:00:00 AM,10:45:00 PM,1:04:30 AM,2:05:00 AM,12:00:00 AM,12:00:00 AM,12:00:00 AM,2:05:00 AM,1:04:30 AM,5:04:00 AM,12:06:00 AM,5:10:00 AM,23100
8245,Schaffer Lake,2014,6,12:00:00 AM,,,,,9:48:00 PM,1:00:00 AM,10:48:00 PM,1:06:00 AM,2:01:30 AM,12:00:00 AM,12:00:00 AM,12:00:00 AM,2:01:30 AM,1:06:00 AM,5:03:00 AM,12:06:00 AM,5:08:00 AM,22860
8245,Schaffer Lake,2014,6,12:00:00 AM,,,,,9:50:00 PM,1:00:00 AM,10:50:00 PM,1:07:00 AM,1:59:00 AM,12:00:00 AM,12:00:00 AM,12:00:00 AM,1:59:00 AM,1:07:00 AM,5:02:00 AM,12:06:00 AM,5:08:00 AM,22680
8245,Schaffer Lake,2014,6,12:00:00 AM,,,,,9:52:00 PM,1:00:00 AM,10:52:00 PM,1:07:00 AM,1:58:30 AM,12:00:00 AM,12:00:00 AM,12:00:00 AM,1:58:30 AM,1:07:00 AM,5:03:00 AM,12:06:00 AM,5:08:00 AM,22620
8245,Schaffer Lake,2014,6,12:00:00 AM,,,,,9:52:00 PM,1:00:00 AM,10:52:00 PM,1:06:30 AM,1:59:30 AM,12:00:00 AM,12:00:00 AM,12:00:00 AM,1:59:30 AM,1:06:30 AM,5:04:00 AM,12:06:00 AM,5:10:00 AM,22680
8245,Schaffer Lake,2014,6,12:00:00 AM,,,,,9:51:00 PM,1:00:00 AM,10:51:00 PM,1:06:00 AM,2:02:00 AM,12:00:00 AM,12:00:00 AM,12:00:00 AM,2:02:00 AM,1:06:00 AM,5:07:00 AM,12:06:00 AM,5:13:00 AM,22920
8245,Schaffer Lake,2014,7,12:00:00 AM,,,,,9:49:00 PM,1:00:00 AM,10:49:00 PM,1:05:00 AM,2:05:30 AM,12:00:00 AM,12:00:00 AM,12:00:00 AM,2:05:30 AM,1:05:00 AM,5:10:00 AM,12:06:00 AM,5:15:00 AM,23220
8245,Schaffer Lake,2014,7,12:00:00 AM,,,,,9:46:00 PM,1:00:00 AM,10:46:00 PM,1:02:30 AM,2:12:00 AM,12:00:00 AM,12:00:00 AM,12:00:00 AM,2:12:00 AM,1:02:30 AM,5:15:00 AM,12:06:00 AM,5:21:00 AM,23700
8245,Schaffer Lake,2014,7,12:00:00 AM,,,,,9:42:00 PM,1:00:00 AM,10:42:00 PM,1:01:00 AM,2:18:30 AM,12:00:00 AM,12:00:00 AM,12:00:00 AM,2:18:30 AM,1:01:00 AM,5:21:00 AM,12:05:00 AM,5:26:00 AM,24240
8245,Schaffer Lake,2014,7,12:00:00 AM,,,,,9:37:00 PM,1:00:00 AM,10:37:00 PM,12:59:00 AM,2:26:00 AM,12:00:00 AM,12:00:00 AM,12:00:00 AM,2:26:00 AM,12:59:00 AM,5:27:00 AM,12:05:00 AM,5:32:00 AM,24900
8245,Schaffer Lake,2014,7,12:00:00 AM,,,,,9:31:00 PM,1:00:00 AM,10:31:00 PM,12:56:30 AM,1:51:30 AM,12:43:00 AM,12:05:00 AM,12:43:00 AM,1:51:30 AM,12:56:30 AM,5:33:00 AM,12:05:00 AM,5:38:00 AM,25920
8245,Schaffer Lake,2014,7,12:00:00 AM,,,,,9:25:00 PM,1:00:00 AM,10:25:00 PM,12:54:00 AM,1:36:00 AM,1:07:30 AM,12:05:00 AM,1:07:30 AM,1:36:00 AM,12:54:00 AM,5:40:00 AM,12:05:00 AM,5:45:00 AM,26700
8245,Schaffer Lake,2014,7,12:00:00 AM,,,,,9:17:00 PM,1:00:00 AM,10:17:00 PM,12:52:30 AM,1:26:00 AM,1:27:00 AM,12:05:00 AM,1:27:00 AM,1:26:00 AM,12:52:30 AM,5:48:00 AM,12:05:00 AM,5:53:00 AM,27660
8245,Schaffer Lake,2014,7,12:00:00 AM,,,,,9:10:00 PM,1:00:00 AM,10:10:00 PM,12:50:30 AM,1:18:00 AM,1:44:30 AM,12:04:00 AM,1:44:30 AM,1:18:00 AM,12:50:30 AM,5:56:00 AM,12:04:00 AM,6:00:00 AM,28440
8245,Schaffer Lake,2014,8,12:00:00 AM,,,,,9:01:00 PM,1:00:00 AM,10:01:00 PM,12:49:00 AM,1:12:00 AM,2:00:30 AM,12:04:00 AM,2:00:30 AM,1:12:00 AM,12:49:00 AM,6:04:00 AM,12:04:00 AM,6:08:00 AM,29460
8245,Schaffer Lake,2014,8,12:00:00 AM,,,,,8:52:00 PM,1:00:00 AM,9:52:00 PM,12:47:30 AM,1:07:00 AM,2:15:30 AM,12:04:00 AM,2:15:30 AM,1:07:00 AM,12:47:30 AM,6:12:00 AM,12:04:00 AM,6:16:00 AM,30480
8245,Schaffer Lake,2014,8,12:00:00 AM,,,,,8:43:00 PM,1:00:00 AM,9:43:00 PM,12:46:00 AM,1:02:30 AM,1:50:30 AM,1:23:00 AM,1:50:30 AM,1:02:30 AM,12:46:00 AM,6:20:00 AM,12:04:00 AM,6:24:00 AM,31500
8245,Schaffer Lake,2014,8,12:00:00 AM,,,,,8:34:00 PM,1:00:00 AM,9:34:00 PM,12:44:00 AM,12:59:30 AM,1:28:30 AM,2:34:00 AM,1:28:30 AM,12:59:30 AM,12:44:00 AM,6:28:00 AM,12:04:00 AM,6:32:00 AM,32520
8245,Schaffer Lake,2014,8,12:00:00 AM,,,,,8:24:00 PM,1:00:00 AM,9:24:00 PM,12:43:00 AM,12:56:30 AM,1:17:00 AM,3:23:00 AM,1:17:00 AM,12:56:30 AM,12:43:00 AM,6:36:00 AM,12:04:00 AM,6:40:00 AM,33600
12122,The Pas,2014,6,12:00:00 AM,,,,,9:02:00 PM,1:00:00 AM,10:02:00 PM,12:50:00 AM,1:20:00 AM,1:30:30 AM,12:04:00 AM,1:30:30 AM,1:20:00 AM,12:50:00 AM,5:23:00 AM,12:04:00 AM,5:27:00 AM,26940
12122,The Pas,2014,6,12:00:00 AM,,,,,9:07:00 PM,1:00:00 AM,10:07:00 PM,12:50:30 AM,1:24:30 AM,1:21:30 AM,12:04:00 AM,1:21:30 AM,1:24:30 AM,12:50:30 AM,5:20:00 AM,12:04:00 AM,5:24:00 AM,26460
12122,The Pas,2014,6,12:00:00 AM,,,,,9:10:00 PM,1:00:00 AM,10:10:00 PM,12:52:00 AM,1:28:30 AM,1:13:30 AM,12:04:00 AM,1:13:30 AM,1:28:30 AM,12:52:00 AM,5:18:00 AM,12:04:00 AM,5:22:00 AM,26160
12122,The Pas,2014,6,12:00:00 AM,,,,,9:13:00 PM,1:00:00 AM,10:13:00 PM,12:52:00 AM,1:31:30 AM,1:08:00 AM,12:05:00 AM,1:08:00 AM,1:31:30 AM,12:52:00 AM,5:16:00 AM,12:05:00 AM,5:21:00 AM,25980
12122,The Pas,2014,6,12:00:00 AM,,,,,9:15:00 PM,1:00:00 AM,10:15:00 PM,12:52:30 AM,1:33:30 AM,1:04:30 AM,12:05:00 AM,1:04:30 AM,1:33:30 AM,12:52:30 AM,5:16:00 AM,12:05:00 AM,5:21:00 AM,25860
12122,The Pas,2014,6,12:00:00 AM,,,,,9:17:00 PM,1:00:00 AM,10:17:00 PM,12:52:30 AM,1:34:00 AM,1:03:30 AM,12:05:00 AM,1:03:30 AM,1:34:00 AM,12:52:30 AM,5:17:00 AM,12:05:00 AM,5:22:00 AM,25800
12122,The Pas,2014,6,12:00:00 AM,,,,,9:17:00 PM,1:00:00 AM,10:17:00 PM,12:52:30 AM,1:33:30 AM,1:05:00 AM,12:04:00 AM,1:05:00 AM,1:33:30 AM,12:52:30 AM,5:18:00 AM,12:05:00 AM,5:23:00 AM,25860
12122,The Pas,2014,6,12:00:00 AM,,,,,9:16:00 PM,1:00:00 AM,10:16:00 PM,12:52:30 AM,1:30:30 AM,1:09:30 AM,12:04:00 AM,1:09:30 AM,1:30:30 AM,12:52:30 AM,5:21:00 AM,12:05:00 AM,5:25:00 AM,26040
12122,The Pas,2014,7,12:00:00 AM,,,,,9:15:00 PM,1:00:00 AM,10:15:00 PM,12:51:30 AM,1:27:00 AM,1:16:00 AM,12:04:00 AM,1:16:00 AM,1:27:00 AM,12:51:30 AM,5:24:00 AM,12:05:00 AM,5:28:00 AM,26280
12122,The Pas,2014,7,12:00:00 AM,,,,,9:13:00 PM,1:00:00 AM,10:13:00 PM,12:50:00 AM,1:23:00 AM,1:24:00 AM,12:05:00 AM,1:24:00 AM,1:23:00 AM,12:50:00 AM,5:27:00 AM,12:05:00 AM,5:32:00 AM,26640
12122,The Pas,2014,7,12:00:00 AM,,,,,9:09:00 PM,1:00:00 AM,10:09:00 PM,12:49:30 AM,1:19:00 AM,1:33:00 AM,12:05:00 AM,1:33:00 AM,1:19:00 AM,12:49:30 AM,5:32:00 AM,12:05:00 AM,5:37:00 AM,27180
12122,The Pas,2014,7,12:00:00 AM,,,,,9:05:00 PM,1:00:00 AM,10:05:00 PM,12:48:30 AM,1:14:30 AM,1:43:00 AM,12:05:00 AM,1:43:00 AM,1:14:30 AM,12:48:30 AM,5:37:00 AM,12:05:00 AM,5:42:00 AM,27720
12122,The Pas,2014,7,12:00:00 AM,,,,,9:01:00 PM,1:00:00 AM,10:01:00 PM,12:47:00 AM,1:10:30 AM,1:53:30 AM,12:04:00 AM,1:53:30 AM,1:10:30 AM,12:47:00 AM,5:43:00 AM,12:04:00 AM,5:47:00 AM,28200
12122,The Pas,2014,7,12:00:00 AM,,,,,8:55:00 PM,1:00:00 AM,9:55:00 PM,12:45:30 AM,1:07:30 AM,2:03:30 AM,12:04:00 AM,2:03:30 AM,1:07:30 AM,12:45:30 AM,5:48:00 AM,12:04:00 AM,5:52:00 AM,28860
12122,The Pas,2014,7,12:00:00 AM,,,,,8:49:00 PM,1:00:00 AM,9:49:00 PM,12:45:00 AM,1:03:30 AM,2:14:30 AM,12:04:00 AM,2:14:30 AM,1:03:30 AM,12:45:00 AM,5:55:00 AM,12:04:00 AM,5:59:00 AM,29640
12122,The Pas,2014,7,12:00:00 AM,,,,,8:43:00 PM,1:00:00 AM,9:43:00 PM,12:43:00 AM,1:00:30 AM,1:44:00 AM,1:27:00 AM,1:44:00 AM,1:00:30 AM,12:43:00 AM,6:01:00 AM,12:04:00 AM,6:05:00 AM,30360
12122,The Pas,2014,8,12:00:00 AM,,,,,8:35:00 PM,1:00:00 AM,9:35:00 PM,12:42:30 AM,12:58:00 AM,1:26:00 AM,2:24:00 AM,1:26:00 AM,12:58:00 AM,12:42:30 AM,6:08:00 AM,12:04:00 AM,6:12:00 AM,31260
12122,The Pas,2014,8,12:00:00 AM,,,,,8:28:00 PM,1:00:00 AM,9:28:00 PM,12:41:00 AM,12:55:30 AM,1:16:00 AM,3:06:00 AM,1:16:00 AM,12:55:30 AM,12:41:00 AM,6:15:00 AM,12:04:00 AM,6:19:00 AM,32100
12122,The Pas,2014,8,12:00:00 AM,,,,,8:20:00 PM,1:00:00 AM,9:20:00 PM,12:40:30 AM,12:52:30 AM,1:09:00 AM,3:42:00 AM,1:09:00 AM,12:52:30 AM,12:40:30 AM,6:22:00 AM,12:04:00 AM,6:26:00 AM,33000
12122,The Pas,2014,8,12:00:00 AM,,,,,8:12:00 PM,1:00:00 AM,9:12:00 PM,12:39:30 AM,12:50:30 AM,1:03:30 AM,4:13:00 AM,1:03:30 AM,12:50:30 AM,12:39:30 AM,6:29:00 AM,12:03:00 AM,6:32:00 AM,33780
12122,The Pas,2014,8,12:00:00 AM,,,,,8:03:00 PM,1:00:00 AM,9:03:00 PM,12:39:00 AM,12:49:00 AM,12:59:30 AM,4:41:00 AM,12:59:30 AM,12:49:00 AM,12:39:00 AM,6:36:00 AM,12:03:00 AM,6:39:00 AM,34740
13577,The Pas,2014,6,12:00:00 AM,,,,,9:06:00 PM,1:00:00 AM,10:06:00 PM,12:51:00 AM,1:27:00 AM,1:18:00 AM,12:05:00 AM,1:18:00 AM,1:27:00 AM,12:51:00 AM,5:18:00 AM,12:05:00 AM,5:23:00 AM,26520
13577,The Pas,2014,6,12:00:00 AM,,,,,9:10:00 PM,1:00:00 AM,10:10:00 PM,12:52:30 AM,1:32:30 AM,1:07:30 AM,12:05:00 AM,1:07:30 AM,1:32:30 AM,12:52:30 AM,5:15:00 AM,12:05:00 AM,5:20:00 AM,26100
13577,The Pas,2014,6,12:00:00 AM,,,,,9:14:00 PM,1:00:00 AM,10:14:00 PM,12:53:00 AM,1:38:30 AM,12:58:00 AM,12:05:00 AM,12:58:00 AM,1:38:30 AM,12:53:00 AM,5:13:00 AM,12:05:00 AM,5:18:00 AM,25740
13577,The Pas,2014,6,12:00:00 AM,,,,,9:17:00 PM,1:00:00 AM,10:17:00 PM,12:54:00 AM,1:43:30 AM,12:50:00 AM,12:05:00 AM,12:50:00 AM,1:43:30 AM,12:54:00 AM,5:12:00 AM,12:05:00 AM,5:17:00 AM,25500
13577,The Pas,2014,6,12:00:00 AM,,,,,9:19:00 PM,1:00:00 AM,10:19:00 PM,12:54:30 AM,1:46:30 AM,12:45:00 AM,12:05:00 AM,12:45:00 AM,1:46:30 AM,12:54:30 AM,5:11:00 AM,12:05:00 AM,5:16:00 AM,25320
