"","X","samplenum","duration","meanprobdetection","AUC"
"auc_meandetectionprobSampled_24_Intervals.TempSunMoonBoomDetections.1hour.int.csv",1,24,3600,0.268398268398268,0.682286695934339
"auc_meandetectionprobSampled_24_Intervals.TempSunMoonBoomDetections.1min.int.csv",1,24,60,0.0497835497835498,0.5
"auc_meandetectionprobSampled_24_Intervals.TempSunMoonBoomDetections.20min.int.csv",1,24,1200,0.173160173160173,0.679842931937173
"auc_meandetectionprobSampled_24_Intervals.TempSunMoonBoomDetections.2min.int.csv",1,24,120,0.0627705627705628,0.677192004459664
"auc_meandetectionprobSampled_24_Intervals.TempSunMoonBoomDetections.3min.int.csv",1,24,180,0.0757575757575758,0.722448979591837
"auc_meandetectionprobSampled_24_Intervals.TempSunMoonBoomDetections.4min.int.csv",1,24,240,0.106060606060606,0.630009388743391
"auc_meandetectionprobSampled_24_Intervals.TempSunMoonBoomDetections.5min.int.csv",1,24,300,0.106060606060606,0.633418985027425
"auc_meandetectionprobSampled_24_Intervals.TempSunMoonBoomDetections.6min.int.csv",1,24,360,0.108225108225108,0.5
"auc_meandetectionprobSampled_24_Intervals.TempSunMoonBoomDetections.7min.int.csv",1,24,420,0.103896103896104,0.655017109500805
"auc_meandetectionprobSampled_24_Intervals.TempSunMoonBoomDetections.8min.int.csv",1,24,480,0.114718614718615,0.568782580615399
"auc_meandetectionprobSampled_24_Intervals.TempSunMoonBoomDetections.9min.int.csv",1,24,540,0.121212121212121,0.673117522871217
"auc_meandetectionprobSampled_28_Intervals.TempSunMoonBoomDetections.10min.int.csv",1,28,600,0.111317254174397,0.655706332637439
"auc_meandetectionprobSampled_28_Intervals.TempSunMoonBoomDetections.11min.int.csv",1,28,660,0.126159554730983,0.706381915823654
"auc_meandetectionprobSampled_28_Intervals.TempSunMoonBoomDetections.12min.int.csv",1,28,720,0.150278293135436,0.673001239959027
"auc_meandetectionprobSampled_28_Intervals.TempSunMoonBoomDetections.13min.int.csv",1,28,780,0.139146567717996,0.627844827586207
"auc_meandetectionprobSampled_28_Intervals.TempSunMoonBoomDetections.14min.int.csv",1,28,840,0.150278293135436,0.685751253436843
"auc_meandetectionprobSampled_28_Intervals.TempSunMoonBoomDetections.15min.int.csv",1,28,900,0.146567717996289,0.639653274628509
"auc_meandetectionprobSampled_28_Intervals.TempSunMoonBoomDetections.16min.int.csv",1,28,960,0.144712430426716,0.642249290839312
"auc_meandetectionprobSampled_28_Intervals.TempSunMoonBoomDetections.17min.int.csv",1,28,1020,0.168831168831169,0.680926216640502
"auc_meandetectionprobSampled_28_Intervals.TempSunMoonBoomDetections.18min.int.csv",1,28,1080,0.152133580705009,0.696055932112932
"auc_meandetectionprobSampled_28_Intervals.TempSunMoonBoomDetections.19min.int.csv",1,28,1140,0.13543599257885,0.699306249632548
"auc_meandetectionprobSampled_28_Intervals.TempSunMoonBoomDetections.1hour.int.csv",1,28,3600,0.285714285714286,0.678158205430933
"auc_meandetectionprobSampled_28_Intervals.TempSunMoonBoomDetections.1min.int.csv",1,28,60,0.0371057513914657,0.647543352601156
"auc_meandetectionprobSampled_28_Intervals.TempSunMoonBoomDetections.20min.int.csv",1,28,1200,0.174397031539889,0.737939278030122
"auc_meandetectionprobSampled_28_Intervals.TempSunMoonBoomDetections.2min.int.csv",1,28,120,0.0612244897959184,0.596658282429033
"auc_meandetectionprobSampled_28_Intervals.TempSunMoonBoomDetections.3min.int.csv",1,28,180,0.0797773654916512,0.68857839459865
"auc_meandetectionprobSampled_28_Intervals.TempSunMoonBoomDetections.4min.int.csv",1,28,240,0.0816326530612245,0.607759412304867
"auc_meandetectionprobSampled_28_Intervals.TempSunMoonBoomDetections.5min.int.csv",1,28,300,0.100185528756957,0.689461626575029
"auc_meandetectionprobSampled_28_Intervals.TempSunMoonBoomDetections.6min.int.csv",1,28,360,0.133580705009276,0.646591720199857
"auc_meandetectionprobSampled_28_Intervals.TempSunMoonBoomDetections.7min.int.csv",1,28,420,0.105751391465677,0.569174492247216
"auc_meandetectionprobSampled_28_Intervals.TempSunMoonBoomDetections.8min.int.csv",1,28,480,0.133580705009276,0.656658934094694
"auc_meandetectionprobSampled_28_Intervals.TempSunMoonBoomDetections.9min.int.csv",1,28,540,0.152133580705009,0.648102684527939
"auc_meandetectionprobSampled_3_Intervals.TempSunMoonBoomDetections.10min.int.csv",1,3,600,0.144927536231884,0.703389830508475
"auc_meandetectionprobSampled_3_Intervals.TempSunMoonBoomDetections.11min.int.csv",1,3,660,0.130434782608696,0.683333333333333
"auc_meandetectionprobSampled_3_Intervals.TempSunMoonBoomDetections.12min.int.csv",1,3,720,0.115942028985507,0.672131147540984
"auc_meandetectionprobSampled_3_Intervals.TempSunMoonBoomDetections.13min.int.csv",1,3,780,0.115942028985507,0.5
"auc_meandetectionprobSampled_3_Intervals.TempSunMoonBoomDetections.14min.int.csv",1,3,840,0.0579710144927536,0.834615384615385
"auc_meandetectionprobSampled_3_Intervals.TempSunMoonBoomDetections.15min.int.csv",1,3,900,0.144927536231884,0.791525423728814
"auc_meandetectionprobSampled_3_Intervals.TempSunMoonBoomDetections.16min.int.csv",1,3,960,0.202898550724638,0.61038961038961
"auc_meandetectionprobSampled_3_Intervals.TempSunMoonBoomDetections.17min.int.csv",1,3,1020,0.130434782608696,0.709259259259259
"auc_meandetectionprobSampled_3_Intervals.TempSunMoonBoomDetections.18min.int.csv",1,3,1080,0.173913043478261,0.662280701754386
"auc_meandetectionprobSampled_3_Intervals.TempSunMoonBoomDetections.19min.int.csv",1,3,1140,0.159420289855072,0.910658307210031
"auc_meandetectionprobSampled_3_Intervals.TempSunMoonBoomDetections.1hour.int.csv",1,3,3600,0.333333333333333,0.602079395085066
"auc_meandetectionprobSampled_3_Intervals.TempSunMoonBoomDetections.1min.int.csv",1,3,60,0.0289855072463768,0.705882352941177
"auc_meandetectionprobSampled_3_Intervals.TempSunMoonBoomDetections.20min.int.csv",1,3,1200,0.159420289855072,0.756269592476489
"auc_meandetectionprobSampled_3_Intervals.TempSunMoonBoomDetections.2min.int.csv",1,3,120,0.115942028985507,0.5
"auc_meandetectionprobSampled_3_Intervals.TempSunMoonBoomDetections.3min.int.csv",1,3,180,0.0434782608695652,0.5
"auc_meandetectionprobSampled_3_Intervals.TempSunMoonBoomDetections.4min.int.csv",1,3,240,0.130434782608696,0.652777777777778
"auc_meandetectionprobSampled_3_Intervals.TempSunMoonBoomDetections.5min.int.csv",1,3,300,0.0869565217391304,0.560846560846561
"auc_meandetectionprobSampled_3_Intervals.TempSunMoonBoomDetections.6min.int.csv",1,3,360,0.115942028985507,0.703893442622951
"auc_meandetectionprobSampled_3_Intervals.TempSunMoonBoomDetections.7min.int.csv",1,3,420,0.115942028985507,0.772540983606557
"auc_meandetectionprobSampled_3_Intervals.TempSunMoonBoomDetections.8min.int.csv",1,3,480,0.072463768115942,0.7109375
"auc_meandetectionprobSampled_3_Intervals.TempSunMoonBoomDetections.9min.int.csv",1,3,540,0.115942028985507,0.852459016393443
"auc_meandetectionprobSampled_32_Intervals.TempSunMoonBoomDetections.10min.int.csv",1,32,600,0.142857142857143,0.690168732782369
"auc_meandetectionprobSampled_32_Intervals.TempSunMoonBoomDetections.11min.int.csv",1,32,660,0.13474025974026,0.630269671556771
"auc_meandetectionprobSampled_32_Intervals.TempSunMoonBoomDetections.12min.int.csv",1,32,720,0.125,0.637231043539021
"auc_meandetectionprobSampled_32_Intervals.TempSunMoonBoomDetections.13min.int.csv",1,32,780,0.152597402597403,0.677162305372137
"auc_meandetectionprobSampled_32_Intervals.TempSunMoonBoomDetections.14min.int.csv",1,32,840,0.121753246753247,0.61694393099199
"auc_meandetectionprobSampled_32_Intervals.TempSunMoonBoomDetections.15min.int.csv",1,32,900,0.152597402597403,0.627353876253363
"auc_meandetectionprobSampled_32_Intervals.TempSunMoonBoomDetections.16min.int.csv",1,32,960,0.173701298701299,0.715439839891302
"auc_meandetectionprobSampled_32_Intervals.TempSunMoonBoomDetections.17min.int.csv",1,32,1020,0.154220779220779,0.669906051116274
"auc_meandetectionprobSampled_32_Intervals.TempSunMoonBoomDetections.18min.int.csv",1,32,1080,0.186688311688312,0.680708148919552
"auc_meandetectionprobSampled_32_Intervals.TempSunMoonBoomDetections.19min.int.csv",1,32,1140,0.170454545454545,0.661317677756034
"auc_meandetectionprobSampled_32_Intervals.TempSunMoonBoomDetections.1hour.int.csv",1,32,3600,0.288961038961039,0.68308450053871
"auc_meandetectionprobSampled_32_Intervals.TempSunMoonBoomDetections.1min.int.csv",1,32,60,0.038961038961039,0.621375281531532
"auc_meandetectionprobSampled_32_Intervals.TempSunMoonBoomDetections.20min.int.csv",1,32,1200,0.186688311688312,0.65732882061963
"auc_meandetectionprobSampled_32_Intervals.TempSunMoonBoomDetections.2min.int.csv",1,32,120,0.0649350649350649,0.647048611111111
"auc_meandetectionprobSampled_32_Intervals.TempSunMoonBoomDetections.3min.int.csv",1,32,180,0.0811688311688312,0.644063604240283
"auc_meandetectionprobSampled_32_Intervals.TempSunMoonBoomDetections.4min.int.csv",1,32,240,0.0876623376623377,0.607799525504152
"auc_meandetectionprobSampled_32_Intervals.TempSunMoonBoomDetections.5min.int.csv",1,32,300,0.099025974025974,0.641027913159061
"auc_meandetectionprobSampled_32_Intervals.TempSunMoonBoomDetections.6min.int.csv",1,32,360,0.100649350649351,0.688191452195179
"auc_meandetectionprobSampled_32_Intervals.TempSunMoonBoomDetections.7min.int.csv",1,32,420,0.102272727272727,0.664944458796177
"auc_meandetectionprobSampled_32_Intervals.TempSunMoonBoomDetections.8min.int.csv",1,32,480,0.144480519480519,0.671598831631239
"auc_meandetectionprobSampled_32_Intervals.TempSunMoonBoomDetections.9min.int.csv",1,32,540,0.107142857142857,0.643305785123967
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonBoomDetections.10min.int.csv",1,4,600,0.155844155844156,0.751282051282051
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonBoomDetections.11min.int.csv",1,4,660,0.0909090909090909,0.708163265306123
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonBoomDetections.12min.int.csv",1,4,720,0.12987012987013,0.723880597014925
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonBoomDetections.13min.int.csv",1,4,780,0.12987012987013,0.5
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonBoomDetections.14min.int.csv",1,4,840,0.168831168831169,0.632211538461538
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonBoomDetections.15min.int.csv",1,4,900,0.155844155844156,0.774358974358974
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonBoomDetections.16min.int.csv",1,4,960,0.181818181818182,0.730725623582766
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonBoomDetections.17min.int.csv",1,4,1020,0.246753246753247,0.722323049001815
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonBoomDetections.18min.int.csv",1,4,1080,0.233766233766234,0.686440677966102
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonBoomDetections.19min.int.csv",1,4,1140,0.168831168831169,0.692908653846154
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonBoomDetections.1hour.int.csv",1,4,3600,0.246753246753247,0.717785843920145
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonBoomDetections.1min.int.csv",1,4,60,0.051948051948052,0.945205479452055
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonBoomDetections.20min.int.csv",1,4,1200,0.168831168831169,0.790865384615385
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonBoomDetections.2min.int.csv",1,4,120,0.025974025974026,0.973333333333333
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonBoomDetections.3min.int.csv",1,4,180,0.0909090909090909,0.879591836734694
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonBoomDetections.4min.int.csv",1,4,240,0.116883116883117,0.765522875816993
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonBoomDetections.5min.int.csv",1,4,300,0.103896103896104,0.855072463768116
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonBoomDetections.6min.int.csv",1,4,360,0.0909090909090909,0.5
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonBoomDetections.7min.int.csv",1,4,420,0.0909090909090909,0.5
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonBoomDetections.8min.int.csv",1,4,480,0.0779220779220779,0.5
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonBoomDetections.9min.int.csv",1,4,540,0.142857142857143,0.834710743801653
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.10min.int.csv",1,8,600,0.136363636363636,0.647153598281418
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.11min.int.csv",1,8,660,0.116883116883117,0.718545751633987
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.12min.int.csv",1,8,720,0.142857142857143,0.72021349862259
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.13min.int.csv",1,8,780,0.142857142857143,0.721935261707989
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.14min.int.csv",1,8,840,0.194805194805195,0.686021505376344
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.15min.int.csv",1,8,900,0.181818181818182,0.787698412698413
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.16min.int.csv",1,8,960,0.168831168831169,0.646484375
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.17min.int.csv",1,8,1020,0.149350649350649,0.683040159309658
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.18min.int.csv",1,8,1080,0.162337662337662,0.66
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.19min.int.csv",1,8,1140,0.168831168831169,0.5
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.1hour.int.csv",1,8,3600,0.272727272727273,0.660926870748299
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.1min.int.csv",1,8,60,0.038961038961039,0.671171171171171
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.20min.int.csv",1,8,1200,0.162337662337662,0.615348837209302
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.2min.int.csv",1,8,120,0.0779220779220779,0.719483568075117
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.3min.int.csv",1,8,180,0.0779220779220779,0.5
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.4min.int.csv",1,8,240,0.0974025974025974,0.5
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.5min.int.csv",1,8,300,0.0909090909090909,0.5
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.6min.int.csv",1,8,360,0.103896103896104,0.691123188405797
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.7min.int.csv",1,8,420,0.11038961038961,0.692786603692572
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.8min.int.csv",1,8,480,0.0779220779220779,0.665199530516432
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.9min.int.csv",1,8,540,0.103896103896104,0.691576086956522
